date,google flights,isPartial,State
2016-04-01,34,False,IL
2016-05-01,36,False,IL
2016-06-01,37,False,IL
2016-07-01,34,False,IL
2016-08-01,34,False,IL
2016-09-01,36,False,IL
2016-10-01,39,False,IL
2016-11-01,44,False,IL
2016-12-01,42,False,IL
2017-01-01,58,False,IL
2017-02-01,49,False,IL
2017-03-01,59,False,IL
2017-04-01,54,False,IL
2017-05-01,53,False,IL
2017-06-01,60,False,IL
2017-07-01,58,False,IL
2017-08-01,58,False,IL
2017-09-01,52,False,IL
2017-10-01,56,False,IL
2017-11-01,63,False,IL
2017-12-01,53,False,IL
2018-01-01,73,False,IL
2018-02-01,71,False,IL
2018-03-01,70,False,IL
2018-04-01,69,False,IL
2018-05-01,72,False,IL
2018-06-01,67,False,IL
2018-07-01,64,False,IL
2018-08-01,57,False,IL
2018-09-01,57,False,IL
2018-10-01,62,False,IL
2018-11-01,60,False,IL
2018-12-01,56,False,IL
2019-01-01,83,False,IL
2019-02-01,78,False,IL
2019-03-01,71,False,IL
2019-04-01,71,False,IL
2019-05-01,77,False,IL
2019-06-01,82,False,IL
2019-07-01,77,False,IL
2019-08-01,83,False,IL
2019-09-01,76,False,IL
2019-10-01,79,False,IL
2019-11-01,84,False,IL
2019-12-01,78,False,IL
2020-01-01,100,False,IL
2008-01-01,0,False,IN
2008-02-01,0,False,IN
2008-03-01,0,False,IN
2008-04-01,0,False,IN
2008-05-01,0,False,IN
2008-06-01,0,False,IN
2008-07-01,0,False,IN
2008-08-01,0,False,IN
2008-09-01,0,False,IN
2008-10-01,0,False,IN
2008-11-01,0,False,IN
2008-12-01,0,False,IN
2009-01-01,0,False,IN
2009-02-01,11,False,IN
2009-03-01,0,False,IN
2009-04-01,0,False,IN
2009-05-01,0,False,IN
2009-06-01,0,False,IN
2009-07-01,0,False,IN
2009-08-01,0,False,IN
2009-09-01,0,False,IN
2009-10-01,10,False,IN
2009-11-01,5,False,IN
2009-12-01,0,False,IN
2010-01-01,9,False,IN
2010-02-01,0,False,IN
2010-03-01,5,False,IN
2010-04-01,5,False,IN
2010-05-01,11,False,IN
2010-06-01,6,False,IN
2010-07-01,0,False,IN
2010-08-01,0,False,IN
2010-09-01,0,False,IN
2010-10-01,0,False,IN
2010-11-01,0,False,IN
2010-12-01,0,False,IN
2011-01-01,0,False,IN
2011-02-01,0,False,IN
2011-03-01,6,False,IN
2011-04-01,2,False,IN
2011-05-01,2,False,IN
2011-06-01,2,False,IN
2011-07-01,5,False,IN
2011-08-01,2,False,IN
2011-09-01,12,False,IN
2011-10-01,6,False,IN
2011-11-01,0,False,IN
2011-12-01,8,False,IN
2012-01-01,4,False,IN
2012-02-01,2,False,IN
2012-03-01,3,False,IN
2012-04-01,2,False,IN
2012-05-01,4,False,IN
2012-06-01,4,False,IN
2012-07-01,5,False,IN
2012-08-01,7,False,IN
2012-09-01,5,False,IN
2012-10-01,5,False,IN
2012-11-01,6,False,IN
2012-12-01,5,False,IN
2013-01-01,15,False,IN
2013-02-01,8,False,IN
2013-03-01,11,False,IN
2013-04-01,8,False,IN
2013-05-01,7,False,IN
2013-06-01,6,False,IN
2013-07-01,11,False,IN
2013-08-01,0,False,IN
2013-09-01,15,False,IN
2013-10-01,11,False,IN
2013-11-01,10,False,IN
2013-12-01,8,False,IN
2014-01-01,20,False,IN
2014-02-01,17,False,IN
2014-03-01,17,False,IN
2014-04-01,17,False,IN
2014-05-01,21,False,IN
2014-06-01,37,False,IN
2014-07-01,24,False,IN
2014-08-01,11,False,IN
2014-09-01,25,False,IN
2014-10-01,13,False,IN
2014-11-01,23,False,IN
2014-12-01,22,False,IN
2015-01-01,31,False,IN
2015-02-01,20,False,IN
2015-03-01,27,False,IN
2015-04-01,29,False,IN
2015-05-01,44,False,IN
2015-06-01,44,False,IN
2015-07-01,48,False,IN
2015-08-01,35,False,IN
2015-09-01,36,False,IN
2015-10-01,38,False,IN
2015-11-01,42,False,IN
2015-12-01,31,False,IN
2016-01-01,47,False,IN
2016-02-01,35,False,IN
2016-03-01,45,False,IN
2016-04-01,36,False,IN
2016-05-01,39,False,IN
2016-06-01,44,False,IN
2016-07-01,37,False,IN
2016-08-01,33,False,IN
2016-09-01,45,False,IN
2016-10-01,52,False,IN
2016-11-01,51,False,IN
2016-12-01,48,False,IN
2017-01-01,70,False,IN
2017-02-01,65,False,IN
2017-03-01,63,False,IN
2017-04-01,76,False,IN
2017-05-01,52,False,IN
2017-06-01,60,False,IN
2017-07-01,56,False,IN
2017-08-01,61,False,IN
2017-09-01,68,False,IN
2017-10-01,53,False,IN
2017-11-01,65,False,IN
2017-12-01,66,False,IN
2018-01-01,91,False,IN
2018-02-01,79,False,IN
2018-03-01,81,False,IN
2018-04-01,72,False,IN
2018-05-01,66,False,IN
2018-06-01,62,False,IN
2018-07-01,51,False,IN
2018-08-01,74,False,IN
2018-09-01,52,False,IN
2018-10-01,62,False,IN
2018-11-01,60,False,IN
2018-12-01,69,False,IN
2019-01-01,78,False,IN
2019-02-01,86,False,IN
2019-03-01,74,False,IN
2019-04-01,78,False,IN
2019-05-01,77,False,IN
2019-06-01,90,False,IN
2019-07-01,89,False,IN
2019-08-01,89,False,IN
2019-09-01,77,False,IN
2019-10-01,91,False,IN
2019-11-01,90,False,IN
2019-12-01,80,False,IN
2020-01-01,100,False,IN
2008-01-01,0,False,IA
2008-02-01,0,False,IA
2008-03-01,7,False,IA
2008-04-01,0,False,IA
2008-05-01,0,False,IA
2008-06-01,0,False,IA
2008-07-01,0,False,IA
2008-08-01,0,False,IA
2008-09-01,0,False,IA
2008-10-01,0,False,IA
2008-11-01,0,False,IA
2008-12-01,0,False,IA
2009-01-01,0,False,IA
2009-02-01,7,False,IA
2009-03-01,0,False,IA
2009-04-01,0,False,IA
2009-05-01,0,False,IA
2009-06-01,16,False,IA
2009-07-01,0,False,IA
2009-08-01,0,False,IA
2009-09-01,0,False,IA
2009-10-01,0,False,IA
2009-11-01,7,False,IA
2009-12-01,0,False,IA
2010-01-01,0,False,IA
2010-02-01,13,False,IA
2010-03-01,0,False,IA
2010-04-01,6,False,IA
2010-05-01,7,False,IA
2010-06-01,0,False,IA
2010-07-01,8,False,IA
2010-08-01,7,False,IA
2010-09-01,0,False,IA
2010-10-01,0,False,IA
2010-11-01,6,False,IA
2010-12-01,0,False,IA
2011-01-01,7,False,IA
2011-02-01,5,False,IA
2011-03-01,2,False,IA
2011-04-01,9,False,IA
2011-05-01,2,False,IA
2011-06-01,0,False,IA
2011-07-01,8,False,IA
2011-08-01,0,False,IA
2011-09-01,10,False,IA
2011-10-01,0,False,IA
2011-11-01,2,False,IA
2011-12-01,2,False,IA
2012-01-01,10,False,IA
2012-02-01,13,False,IA
2012-03-01,6,False,IA
2012-04-01,2,False,IA
2012-05-01,2,False,IA
2012-06-01,2,False,IA
2012-07-01,5,False,IA
2012-08-01,7,False,IA
2012-09-01,2,False,IA
2012-10-01,4,False,IA
2012-11-01,6,False,IA
2012-12-01,4,False,IA
2013-01-01,2,False,IA
2013-02-01,6,False,IA
2013-03-01,0,False,IA
2013-04-01,5,False,IA
2013-05-01,9,False,IA
2013-06-01,8,False,IA
2013-07-01,7,False,IA
2013-08-01,5,False,IA
2013-09-01,9,False,IA
2013-10-01,15,False,IA
2013-11-01,9,False,IA
2013-12-01,9,False,IA
2014-01-01,17,False,IA
2014-02-01,18,False,IA
2014-03-01,10,False,IA
2014-04-01,9,False,IA
2014-05-01,24,False,IA
2014-06-01,32,False,IA
2014-07-01,14,False,IA
2014-08-01,12,False,IA
2014-09-01,16,False,IA
2014-10-01,8,False,IA
2014-11-01,9,False,IA
2014-12-01,8,False,IA
2015-01-01,32,False,IA
2015-02-01,22,False,IA
2015-03-01,36,False,IA
2015-04-01,16,False,IA
2015-05-01,30,False,IA
2015-06-01,31,False,IA
2015-07-01,32,False,IA
2015-08-01,35,False,IA
2015-09-01,29,False,IA
2015-10-01,24,False,IA
2015-11-01,28,False,IA
2015-12-01,30,False,IA
2016-01-01,36,False,IA
2016-02-01,23,False,IA
2016-03-01,27,False,IA
2016-04-01,24,False,IA
2016-05-01,31,False,IA
2016-06-01,47,False,IA
2016-07-01,43,False,IA
2016-08-01,34,False,IA
2016-09-01,24,False,IA
2016-10-01,42,False,IA
2016-11-01,34,False,IA
2016-12-01,35,False,IA
2017-01-01,38,False,IA
2017-02-01,49,False,IA
2017-03-01,47,False,IA
2017-04-01,44,False,IA
2017-05-01,53,False,IA
2017-06-01,52,False,IA
2017-07-01,51,False,IA
2017-08-01,48,False,IA
2017-09-01,51,False,IA
2017-10-01,57,False,IA
2017-11-01,44,False,IA
2017-12-01,52,False,IA
2018-01-01,72,False,IA
2018-02-01,79,False,IA
2018-03-01,68,False,IA
2018-04-01,64,False,IA
2018-05-01,66,False,IA
2018-06-01,62,False,IA
2018-07-01,51,False,IA
2018-08-01,49,False,IA
2018-09-01,56,False,IA
2018-10-01,42,False,IA
2018-11-01,63,False,IA
2018-12-01,70,False,IA
2019-01-01,70,False,IA
2019-02-01,70,False,IA
2019-03-01,64,False,IA
2019-04-01,64,False,IA
2019-05-01,76,False,IA
2019-06-01,92,False,IA
2019-07-01,68,False,IA
2019-08-01,76,False,IA
2019-09-01,68,False,IA
2019-10-01,77,False,IA
2019-11-01,75,False,IA
2019-12-01,86,False,IA
2020-01-01,100,False,IA
2008-01-01,0,False,KS
2008-02-01,0,False,KS
2008-03-01,0,False,KS
2008-04-01,8,False,KS
2008-05-01,0,False,KS
2008-06-01,0,False,KS
2008-07-01,0,False,KS
2008-08-01,0,False,KS
2008-09-01,8,False,KS
2008-10-01,0,False,KS
2008-11-01,0,False,KS
2008-12-01,0,False,KS
2009-01-01,0,False,KS
2009-02-01,0,False,KS
2009-03-01,7,False,KS
2009-04-01,0,False,KS
2009-05-01,0,False,KS
2009-06-01,0,False,KS
2009-07-01,8,False,KS
2009-08-01,0,False,KS
2009-09-01,0,False,KS
2009-10-01,7,False,KS
2009-11-01,0,False,KS
2009-12-01,0,False,KS
2010-01-01,7,False,KS
2010-02-01,0,False,KS
2010-03-01,6,False,KS
2010-04-01,7,False,KS
2010-05-01,0,False,KS
2010-06-01,0,False,KS
2010-07-01,0,False,KS
2010-08-01,0,False,KS
2010-09-01,7,False,KS
2010-10-01,0,False,KS
2010-11-01,0,False,KS
2010-12-01,0,False,KS
2011-01-01,0,False,KS
2011-02-01,4,False,KS
2011-03-01,7,False,KS
2011-04-01,0,False,KS
2011-05-01,8,False,KS
2011-06-01,4,False,KS
2011-07-01,4,False,KS
2011-08-01,0,False,KS
2011-09-01,7,False,KS
2011-10-01,10,False,KS
2011-11-01,3,False,KS
2011-12-01,10,False,KS
2012-01-01,0,False,KS
2012-02-01,0,False,KS
2012-03-01,3,False,KS
2012-04-01,3,False,KS
2012-05-01,7,False,KS
2012-06-01,7,False,KS
2012-07-01,10,False,KS
2012-08-01,3,False,KS
2012-09-01,6,False,KS
2012-10-01,12,False,KS
2012-11-01,3,False,KS
2012-12-01,2,False,KS
2013-01-01,15,False,KS
2013-02-01,0,False,KS
2013-03-01,7,False,KS
2013-04-01,14,False,KS
2013-05-01,8,False,KS
2013-06-01,5,False,KS
2013-07-01,11,False,KS
2013-08-01,11,False,KS
2013-09-01,8,False,KS
2013-10-01,2,False,KS
2013-11-01,22,False,KS
2013-12-01,7,False,KS
2014-01-01,9,False,KS
2014-02-01,12,False,KS
2014-03-01,7,False,KS
2014-04-01,10,False,KS
2014-05-01,14,False,KS
2014-06-01,13,False,KS
2014-07-01,7,False,KS
2014-08-01,4,False,KS
2014-09-01,20,False,KS
2014-10-01,18,False,KS
2014-11-01,8,False,KS
2014-12-01,19,False,KS
2015-01-01,19,False,KS
2015-02-01,33,False,KS
2015-03-01,43,False,KS
2015-04-01,22,False,KS
2015-05-01,33,False,KS
2015-06-01,21,False,KS
2015-07-01,32,False,KS
2015-08-01,35,False,KS
2015-09-01,30,False,KS
2015-10-01,46,False,KS
2015-11-01,24,False,KS
2015-12-01,8,False,KS
2016-01-01,27,False,KS
2016-02-01,35,False,KS
2016-03-01,26,False,KS
2016-04-01,38,False,KS
2016-05-01,19,False,KS
2016-06-01,55,False,KS
2016-07-01,40,False,KS
2016-08-01,52,False,KS
2016-09-01,29,False,KS
2016-10-01,39,False,KS
2016-11-01,48,False,KS
2016-12-01,48,False,KS
2017-01-01,55,False,KS
2017-02-01,51,False,KS
2017-03-01,56,False,KS
2017-04-01,49,False,KS
2017-05-01,57,False,KS
2017-06-01,49,False,KS
2017-07-01,56,False,KS
2017-08-01,44,False,KS
2017-09-01,32,False,KS
2017-10-01,37,False,KS
2017-11-01,69,False,KS
2017-12-01,65,False,KS
2018-01-01,66,False,KS
2018-02-01,51,False,KS
2018-03-01,67,False,KS
2018-04-01,63,False,KS
2018-05-01,48,False,KS
2018-06-01,65,False,KS
2018-07-01,87,False,KS
2018-08-01,49,False,KS
2018-09-01,51,False,KS
2018-10-01,48,False,KS
2018-11-01,58,False,KS
2018-12-01,66,False,KS
2019-01-01,82,False,KS
2019-02-01,77,False,KS
2019-03-01,73,False,KS
2019-04-01,49,False,KS
2019-05-01,73,False,KS
2019-06-01,92,False,KS
2019-07-01,82,False,KS
2019-08-01,75,False,KS
2019-09-01,86,False,KS
2019-10-01,75,False,KS
2019-11-01,100,False,KS
2019-12-01,62,False,KS
2020-01-01,97,False,KS
2008-01-01,0,False,KY
2008-02-01,0,False,KY
2008-03-01,0,False,KY
2008-04-01,0,False,KY
2008-05-01,0,False,KY
2008-06-01,0,False,KY
2008-07-01,0,False,KY
2008-08-01,0,False,KY
2008-09-01,0,False,KY
2008-10-01,0,False,KY
2008-11-01,0,False,KY
2008-12-01,0,False,KY
2009-01-01,9,False,KY
2009-02-01,0,False,KY
2009-03-01,0,False,KY
2009-04-01,0,False,KY
2009-05-01,9,False,KY
2009-06-01,0,False,KY
2009-07-01,9,False,KY
2009-08-01,0,False,KY
2009-09-01,0,False,KY
2009-10-01,8,False,KY
2009-11-01,8,False,KY
2009-12-01,0,False,KY
2010-01-01,0,False,KY
2010-02-01,7,False,KY
2010-03-01,0,False,KY
2010-04-01,0,False,KY
2010-05-01,0,False,KY
2010-06-01,0,False,KY
2010-07-01,0,False,KY
2010-08-01,0,False,KY
2010-09-01,0,False,KY
2010-10-01,0,False,KY
2010-11-01,0,False,KY
2010-12-01,0,False,KY
2011-01-01,0,False,KY
2011-02-01,0,False,KY
2011-03-01,4,False,KY
2011-04-01,4,False,KY
2011-05-01,0,False,KY
2011-06-01,0,False,KY
2011-07-01,4,False,KY
2011-08-01,12,False,KY
2011-09-01,15,False,KY
2011-10-01,7,False,KY
2011-11-01,0,False,KY
2011-12-01,5,False,KY
2012-01-01,5,False,KY
2012-02-01,3,False,KY
2012-03-01,3,False,KY
2012-04-01,0,False,KY
2012-05-01,9,False,KY
2012-06-01,6,False,KY
2012-07-01,0,False,KY
2012-08-01,16,False,KY
2012-09-01,6,False,KY
2012-10-01,2,False,KY
2012-11-01,7,False,KY
2012-12-01,6,False,KY
2013-01-01,11,False,KY
2013-02-01,12,False,KY
2013-03-01,3,False,KY
2013-04-01,11,False,KY
2013-05-01,19,False,KY
2013-06-01,8,False,KY
2013-07-01,11,False,KY
2013-08-01,0,False,KY
2013-09-01,7,False,KY
2013-10-01,7,False,KY
2013-11-01,6,False,KY
2013-12-01,8,False,KY
2014-01-01,25,False,KY
2014-02-01,11,False,KY
2014-03-01,11,False,KY
2014-04-01,17,False,KY
2014-05-01,23,False,KY
2014-06-01,30,False,KY
2014-07-01,24,False,KY
2014-08-01,24,False,KY
2014-09-01,19,False,KY
2014-10-01,27,False,KY
2014-11-01,15,False,KY
2014-12-01,24,False,KY
2015-01-01,14,False,KY
2015-02-01,35,False,KY
2015-03-01,32,False,KY
2015-04-01,35,False,KY
2015-05-01,42,False,KY
2015-06-01,46,False,KY
2015-07-01,26,False,KY
2015-08-01,36,False,KY
2015-09-01,30,False,KY
2015-10-01,35,False,KY
2015-11-01,40,False,KY
2015-12-01,29,False,KY
2016-01-01,36,False,KY
2016-02-01,24,False,KY
2016-03-01,42,False,KY
2016-04-01,40,False,KY
2016-05-01,55,False,KY
2016-06-01,53,False,KY
2016-07-01,29,False,KY
2016-08-01,34,False,KY
2016-09-01,47,False,KY
2016-10-01,52,False,KY
2016-11-01,48,False,KY
2016-12-01,62,False,KY
2017-01-01,55,False,KY
2017-02-01,71,False,KY
2017-03-01,69,False,KY
2017-04-01,50,False,KY
2017-05-01,63,False,KY
2017-06-01,87,False,KY
2017-07-01,58,False,KY
2017-08-01,56,False,KY
2017-09-01,53,False,KY
2017-10-01,70,False,KY
2017-11-01,73,False,KY
2017-12-01,69,False,KY
2018-01-01,85,False,KY
2018-02-01,89,False,KY
2018-03-01,64,False,KY
2018-04-01,93,False,KY
2018-05-01,79,False,KY
2018-06-01,62,False,KY
2018-07-01,84,False,KY
2018-08-01,69,False,KY
2018-09-01,64,False,KY
2018-10-01,62,False,KY
2018-11-01,49,False,KY
2018-12-01,41,False,KY
2019-01-01,77,False,KY
2019-02-01,66,False,KY
2019-03-01,66,False,KY
2019-04-01,69,False,KY
2019-05-01,91,False,KY
2019-06-01,98,False,KY
2019-07-01,90,False,KY
2019-08-01,85,False,KY
2019-09-01,68,False,KY
2019-10-01,87,False,KY
2019-11-01,80,False,KY
2019-12-01,82,False,KY
2020-01-01,100,False,KY
2008-01-01,0,False,LA
2008-02-01,0,False,LA
2008-03-01,0,False,LA
2008-04-01,0,False,LA
2008-05-01,0,False,LA
2008-06-01,0,False,LA
2008-07-01,0,False,LA
2008-08-01,0,False,LA
2008-09-01,0,False,LA
2008-10-01,0,False,LA
2008-11-01,0,False,LA
2008-12-01,0,False,LA
2009-01-01,0,False,LA
2009-02-01,0,False,LA
2009-03-01,0,False,LA
2009-04-01,0,False,LA
2009-05-01,0,False,LA
2009-06-01,0,False,LA
2009-07-01,0,False,LA
2009-08-01,7,False,LA
2009-09-01,6,False,LA
2009-10-01,0,False,LA
2009-11-01,6,False,LA
2009-12-01,0,False,LA
2010-01-01,6,False,LA
2010-02-01,6,False,LA
2010-03-01,0,False,LA
2010-04-01,0,False,LA
2010-05-01,0,False,LA
2010-06-01,0,False,LA
2010-07-01,0,False,LA
2010-08-01,0,False,LA
2010-09-01,6,False,LA
2010-10-01,6,False,LA
2010-11-01,0,False,LA
2010-12-01,0,False,LA
2011-01-01,0,False,LA
2011-02-01,0,False,LA
2011-03-01,10,False,LA
2011-04-01,7,False,LA
2011-05-01,0,False,LA
2011-06-01,0,False,LA
2011-07-01,4,False,LA
2011-08-01,6,False,LA
2011-09-01,13,False,LA
2011-10-01,3,False,LA
2011-11-01,3,False,LA
2011-12-01,0,False,LA
2012-01-01,3,False,LA
2012-02-01,4,False,LA
2012-03-01,8,False,LA
2012-04-01,7,False,LA
2012-05-01,4,False,LA
2012-06-01,2,False,LA
2012-07-01,2,False,LA
2012-08-01,5,False,LA
2012-09-01,2,False,LA
2012-10-01,10,False,LA
2012-11-01,2,False,LA
2012-12-01,0,False,LA
2013-01-01,8,False,LA
2013-02-01,9,False,LA
2013-03-01,2,False,LA
2013-04-01,5,False,LA
2013-05-01,8,False,LA
2013-06-01,4,False,LA
2013-07-01,10,False,LA
2013-08-01,11,False,LA
2013-09-01,6,False,LA
2013-10-01,15,False,LA
2013-11-01,17,False,LA
2013-12-01,14,False,LA
2014-01-01,11,False,LA
2014-02-01,16,False,LA
2014-03-01,14,False,LA
2014-04-01,6,False,LA
2014-05-01,20,False,LA
2014-06-01,30,False,LA
2014-07-01,25,False,LA
2014-08-01,15,False,LA
2014-09-01,38,False,LA
2014-10-01,24,False,LA
2014-11-01,28,False,LA
2014-12-01,20,False,LA
2015-01-01,23,False,LA
2015-02-01,25,False,LA
2015-03-01,48,False,LA
2015-04-01,41,False,LA
2015-05-01,34,False,LA
2015-06-01,54,False,LA
2015-07-01,44,False,LA
2015-08-01,47,False,LA
2015-09-01,25,False,LA
2015-10-01,37,False,LA
2015-11-01,34,False,LA
2015-12-01,51,False,LA
2016-01-01,43,False,LA
2016-02-01,32,False,LA
2016-03-01,41,False,LA
2016-04-01,43,False,LA
2016-05-01,53,False,LA
2016-06-01,42,False,LA
2016-07-01,35,False,LA
2016-08-01,45,False,LA
2016-09-01,56,False,LA
2016-10-01,56,False,LA
2016-11-01,59,False,LA
2016-12-01,37,False,LA
2017-01-01,52,False,LA
2017-02-01,59,False,LA
2017-03-01,59,False,LA
2017-04-01,65,False,LA
2017-05-01,70,False,LA
2017-06-01,64,False,LA
2017-07-01,68,False,LA
2017-08-01,46,False,LA
2017-09-01,71,False,LA
2017-10-01,72,False,LA
2017-11-01,59,False,LA
2017-12-01,67,False,LA
2018-01-01,77,False,LA
2018-02-01,82,False,LA
2018-03-01,78,False,LA
2018-04-01,73,False,LA
2018-05-01,92,False,LA
2018-06-01,94,False,LA
2018-07-01,63,False,LA
2018-08-01,57,False,LA
2018-09-01,59,False,LA
2018-10-01,68,False,LA
2018-11-01,89,False,LA
2018-12-01,69,False,LA
2019-01-01,80,False,LA
2019-02-01,67,False,LA
2019-03-01,61,False,LA
2019-04-01,67,False,LA
2019-05-01,72,False,LA
2019-06-01,98,False,LA
2019-07-01,72,False,LA
2019-08-01,100,False,LA
2019-09-01,85,False,LA
2019-10-01,84,False,LA
2019-11-01,85,False,LA
2019-12-01,76,False,LA
2020-01-01,90,False,LA
2008-01-01,0,False,ME
2008-02-01,0,False,ME
2008-03-01,0,False,ME
2008-04-01,0,False,ME
2008-05-01,0,False,ME
2008-06-01,10,False,ME
2008-07-01,0,False,ME
2008-08-01,0,False,ME
2008-09-01,0,False,ME
2008-10-01,0,False,ME
2008-11-01,0,False,ME
2008-12-01,0,False,ME
2009-01-01,0,False,ME
2009-02-01,0,False,ME
2009-03-01,0,False,ME
2009-04-01,0,False,ME
2009-05-01,0,False,ME
2009-06-01,0,False,ME
2009-07-01,0,False,ME
2009-08-01,0,False,ME
2009-09-01,0,False,ME
2009-10-01,0,False,ME
2009-11-01,0,False,ME
2009-12-01,7,False,ME
2010-01-01,0,False,ME
2010-02-01,0,False,ME
2010-03-01,0,False,ME
2010-04-01,0,False,ME
2010-05-01,0,False,ME
2010-06-01,0,False,ME
2010-07-01,0,False,ME
2010-08-01,0,False,ME
2010-09-01,0,False,ME
2010-10-01,0,False,ME
2010-11-01,0,False,ME
2010-12-01,0,False,ME
2011-01-01,4,False,ME
2011-02-01,5,False,ME
2011-03-01,8,False,ME
2011-04-01,0,False,ME
2011-05-01,0,False,ME
2011-06-01,0,False,ME
2011-07-01,4,False,ME
2011-08-01,4,False,ME
2011-09-01,8,False,ME
2011-10-01,8,False,ME
2011-11-01,0,False,ME
2011-12-01,4,False,ME
2012-01-01,3,False,ME
2012-02-01,0,False,ME
2012-03-01,0,False,ME
2012-04-01,0,False,ME
2012-05-01,3,False,ME
2012-06-01,0,False,ME
2012-07-01,3,False,ME
2012-08-01,7,False,ME
2012-09-01,3,False,ME
2012-10-01,6,False,ME
2012-11-01,3,False,ME
2012-12-01,0,False,ME
2013-01-01,3,False,ME
2013-02-01,6,False,ME
2013-03-01,0,False,ME
2013-04-01,15,False,ME
2013-05-01,9,False,ME
2013-06-01,10,False,ME
2013-07-01,6,False,ME
2013-08-01,3,False,ME
2013-09-01,3,False,ME
2013-10-01,5,False,ME
2013-11-01,11,False,ME
2013-12-01,5,False,ME
2014-01-01,13,False,ME
2014-02-01,3,False,ME
2014-03-01,5,False,ME
2014-04-01,5,False,ME
2014-05-01,11,False,ME
2014-06-01,3,False,ME
2014-07-01,12,False,ME
2014-08-01,9,False,ME
2014-09-01,12,False,ME
2014-10-01,17,False,ME
2014-11-01,18,False,ME
2014-12-01,21,False,ME
2015-01-01,36,False,ME
2015-02-01,6,False,ME
2015-03-01,30,False,ME
2015-04-01,26,False,ME
2015-05-01,12,False,ME
2015-06-01,25,False,ME
2015-07-01,17,False,ME
2015-08-01,24,False,ME
2015-09-01,16,False,ME
2015-10-01,26,False,ME
2015-11-01,46,False,ME
2015-12-01,24,False,ME
2016-01-01,24,False,ME
2016-02-01,36,False,ME
2016-03-01,22,False,ME
2016-04-01,17,False,ME
2016-05-01,21,False,ME
2016-06-01,32,False,ME
2016-07-01,30,False,ME
2016-08-01,37,False,ME
2016-09-01,13,False,ME
2016-10-01,21,False,ME
2016-11-01,26,False,ME
2016-12-01,24,False,ME
2017-01-01,31,False,ME
2017-02-01,47,False,ME
2017-03-01,52,False,ME
2017-04-01,26,False,ME
2017-05-01,31,False,ME
2017-06-01,25,False,ME
2017-07-01,47,False,ME
2017-08-01,42,False,ME
2017-09-01,37,False,ME
2017-10-01,40,False,ME
2017-11-01,56,False,ME
2017-12-01,22,False,ME
2018-01-01,57,False,ME
2018-02-01,60,False,ME
2018-03-01,62,False,ME
2018-04-01,54,False,ME
2018-05-01,38,False,ME
2018-06-01,48,False,ME
2018-07-01,48,False,ME
2018-08-01,59,False,ME
2018-09-01,40,False,ME
2018-10-01,51,False,ME
2018-11-01,61,False,ME
2018-12-01,54,False,ME
2019-01-01,64,False,ME
2019-02-01,55,False,ME
2019-03-01,42,False,ME
2019-04-01,71,False,ME
2019-05-01,73,False,ME
2019-06-01,52,False,ME
2019-07-01,50,False,ME
2019-08-01,68,False,ME
2019-09-01,67,False,ME
2019-10-01,74,False,ME
2019-11-01,77,False,ME
2019-12-01,67,False,ME
2020-01-01,100,False,ME
2008-01-01,0,False,MD
2008-02-01,2,False,MD
2008-03-01,0,False,MD
2008-04-01,0,False,MD
2008-05-01,0,False,MD
2008-06-01,0,False,MD
2008-07-01,5,False,MD
2008-08-01,0,False,MD
2008-09-01,0,False,MD
2008-10-01,0,False,MD
2008-11-01,0,False,MD
2008-12-01,0,False,MD
2009-01-01,0,False,MD
2009-02-01,0,False,MD
2009-03-01,2,False,MD
2009-04-01,2,False,MD
2009-05-01,0,False,MD
2009-06-01,0,False,MD
2009-07-01,2,False,MD
2009-08-01,0,False,MD
2009-09-01,0,False,MD
2009-10-01,2,False,MD
2009-11-01,0,False,MD
2009-12-01,2,False,MD
2010-01-01,0,False,MD
2010-02-01,2,False,MD
2010-03-01,2,False,MD
2010-04-01,4,False,MD
2010-05-01,2,False,MD
2010-06-01,0,False,MD
2010-07-01,0,False,MD
2010-08-01,2,False,MD
2010-09-01,0,False,MD
2010-10-01,0,False,MD
2010-11-01,0,False,MD
2010-12-01,0,False,MD
2011-01-01,2,False,MD
2011-02-01,1,False,MD
2011-03-01,0,False,MD
2011-04-01,1,False,MD
2011-05-01,3,False,MD
2011-06-01,4,False,MD
2011-07-01,4,False,MD
2011-08-01,4,False,MD
2011-09-01,5,False,MD
2011-10-01,7,False,MD
2011-11-01,2,False,MD
2011-12-01,2,False,MD
2012-01-01,5,False,MD
2012-02-01,6,False,MD
2012-03-01,4,False,MD
2012-04-01,1,False,MD
2012-05-01,6,False,MD
2012-06-01,3,False,MD
2012-07-01,4,False,MD
2012-08-01,1,False,MD
2012-09-01,4,False,MD
2012-10-01,5,False,MD
2012-11-01,2,False,MD
2012-12-01,3,False,MD
2013-01-01,5,False,MD
2013-02-01,9,False,MD
2013-03-01,9,False,MD
2013-04-01,7,False,MD
2013-05-01,5,False,MD
2013-06-01,10,False,MD
2013-07-01,13,False,MD
2013-08-01,8,False,MD
2013-09-01,4,False,MD
2013-10-01,8,False,MD
2013-11-01,6,False,MD
2013-12-01,7,False,MD
2014-01-01,11,False,MD
2014-02-01,9,False,MD
2014-03-01,13,False,MD
2014-04-01,8,False,MD
2014-05-01,16,False,MD
2014-06-01,20,False,MD
2014-07-01,15,False,MD
2014-08-01,18,False,MD
2014-09-01,13,False,MD
2014-10-01,24,False,MD
2014-11-01,15,False,MD
