date,omegle,isPartial,State
2012-10-01,53,False,GA
2012-11-01,63,False,GA
2012-12-01,81,False,GA
2013-01-01,74,False,GA
2013-02-01,67,False,GA
2013-03-01,71,False,GA
2013-04-01,61,False,GA
2013-05-01,66,False,GA
2013-06-01,100,False,GA
2013-07-01,98,False,GA
2013-08-01,72,False,GA
2013-09-01,62,False,GA
2013-10-01,62,False,GA
2013-11-01,62,False,GA
2013-12-01,81,False,GA
2014-01-01,83,False,GA
2014-02-01,76,False,GA
2014-03-01,59,False,GA
2014-04-01,71,False,GA
2014-05-01,58,False,GA
2014-06-01,69,False,GA
2014-07-01,70,False,GA
2014-08-01,63,False,GA
2014-09-01,61,False,GA
2014-10-01,52,False,GA
2014-11-01,63,False,GA
2014-12-01,67,False,GA
2015-01-01,61,False,GA
2015-02-01,70,False,GA
2015-03-01,59,False,GA
2015-04-01,63,False,GA
2015-05-01,63,False,GA
2015-06-01,69,False,GA
2015-07-01,63,False,GA
2015-08-01,63,False,GA
2015-09-01,43,False,GA
2015-10-01,42,False,GA
2015-11-01,37,False,GA
2015-12-01,46,False,GA
2016-01-01,41,False,GA
2016-02-01,36,False,GA
2016-03-01,38,False,GA
2016-04-01,37,False,GA
2016-05-01,38,False,GA
2016-06-01,41,False,GA
2016-07-01,38,False,GA
2016-08-01,37,False,GA
2016-09-01,29,False,GA
2016-10-01,28,False,GA
2016-11-01,29,False,GA
2016-12-01,31,False,GA
2017-01-01,28,False,GA
2017-02-01,23,False,GA
2017-03-01,28,False,GA
2017-04-01,31,False,GA
2017-05-01,26,False,GA
2017-06-01,29,False,GA
2017-07-01,26,False,GA
2017-08-01,25,False,GA
2017-09-01,18,False,GA
2017-10-01,15,False,GA
2017-11-01,19,False,GA
2017-12-01,22,False,GA
2018-01-01,21,False,GA
2018-02-01,19,False,GA
2018-03-01,18,False,GA
2018-04-01,19,False,GA
2018-05-01,21,False,GA
2018-06-01,21,False,GA
2018-07-01,27,False,GA
2018-08-01,19,False,GA
2018-09-01,21,False,GA
2018-10-01,21,False,GA
2018-11-01,20,False,GA
2018-12-01,22,False,GA
2019-01-01,21,False,GA
2011-01-01,51,False,HI
2011-02-01,25,False,HI
2011-03-01,36,False,HI
2011-04-01,30,False,HI
2011-05-01,41,False,HI
2011-06-01,36,False,HI
2011-07-01,42,False,HI
2011-08-01,53,False,HI
2011-09-01,58,False,HI
2011-10-01,45,False,HI
2011-11-01,49,False,HI
2011-12-01,47,False,HI
2012-01-01,56,False,HI
2012-02-01,49,False,HI
2012-03-01,37,False,HI
2012-04-01,38,False,HI
2012-05-01,49,False,HI
2012-06-01,63,False,HI
2012-07-01,52,False,HI
2012-08-01,47,False,HI
2012-09-01,34,False,HI
2012-10-01,62,False,HI
2012-11-01,55,False,HI
2012-12-01,90,False,HI
2013-01-01,74,False,HI
2013-02-01,63,False,HI
2013-03-01,79,False,HI
2013-04-01,82,False,HI
2013-05-01,67,False,HI
2013-06-01,90,False,HI
2013-07-01,100,False,HI
2013-08-01,89,False,HI
2013-09-01,80,False,HI
2013-10-01,55,False,HI
2013-11-01,63,False,HI
2013-12-01,73,False,HI
2014-01-01,67,False,HI
2014-02-01,70,False,HI
2014-03-01,70,False,HI
2014-04-01,77,False,HI
2014-05-01,62,False,HI
2014-06-01,56,False,HI
2014-07-01,64,False,HI
2014-08-01,50,False,HI
2014-09-01,40,False,HI
2014-10-01,34,False,HI
2014-11-01,52,False,HI
2014-12-01,47,False,HI
2015-01-01,36,False,HI
2015-02-01,29,False,HI
2015-03-01,53,False,HI
2015-04-01,24,False,HI
2015-05-01,44,False,HI
2015-06-01,51,False,HI
2015-07-01,80,False,HI
2015-08-01,50,False,HI
2015-09-01,41,False,HI
2015-10-01,56,False,HI
2015-11-01,49,False,HI
2015-12-01,41,False,HI
2016-01-01,31,False,HI
2016-02-01,21,False,HI
2016-03-01,28,False,HI
2016-04-01,32,False,HI
2016-05-01,33,False,HI
2016-06-01,28,False,HI
2016-07-01,18,False,HI
2016-08-01,20,False,HI
2016-09-01,24,False,HI
2016-10-01,34,False,HI
2016-11-01,24,False,HI
2016-12-01,11,False,HI
2017-01-01,13,False,HI
2017-02-01,6,False,HI
2017-03-01,26,False,HI
2017-04-01,31,False,HI
2017-05-01,29,False,HI
2017-06-01,13,False,HI
2017-07-01,28,False,HI
2017-08-01,19,False,HI
2017-09-01,11,False,HI
2017-10-01,17,False,HI
2017-11-01,6,False,HI
2017-12-01,17,False,HI
2018-01-01,11,False,HI
2018-02-01,12,False,HI
2018-03-01,20,False,HI
2018-04-01,20,False,HI
2018-05-01,15,False,HI
2018-06-01,10,False,HI
2018-07-01,13,False,HI
2018-08-01,14,False,HI
2018-09-01,19,False,HI
2018-10-01,19,False,HI
2018-11-01,21,False,HI
2018-12-01,14,False,HI
2019-01-01,7,False,HI
2011-01-01,18,False,ID
2011-02-01,8,False,ID
2011-03-01,28,False,ID
2011-04-01,44,False,ID
2011-05-01,40,False,ID
2011-06-01,60,False,ID
2011-07-01,40,False,ID
2011-08-01,44,False,ID
2011-09-01,32,False,ID
2011-10-01,37,False,ID
2011-11-01,40,False,ID
2011-12-01,36,False,ID
2012-01-01,39,False,ID
2012-02-01,48,False,ID
2012-03-01,62,False,ID
2012-04-01,34,False,ID
2012-05-01,25,False,ID
2012-06-01,46,False,ID
2012-07-01,32,False,ID
2012-08-01,43,False,ID
2012-09-01,9,False,ID
2012-10-01,40,False,ID
2012-11-01,61,False,ID
2012-12-01,66,False,ID
2013-01-01,80,False,ID
2013-02-01,73,False,ID
2013-03-01,44,False,ID
2013-04-01,59,False,ID
2013-05-01,66,False,ID
2013-06-01,83,False,ID
2013-07-01,94,False,ID
2013-08-01,97,False,ID
2013-09-01,68,False,ID
2013-10-01,56,False,ID
2013-11-01,63,False,ID
2013-12-01,69,False,ID
2014-01-01,70,False,ID
2014-02-01,57,False,ID
2014-03-01,70,False,ID
2014-04-01,52,False,ID
2014-05-01,55,False,ID
2014-06-01,51,False,ID
2014-07-01,71,False,ID
2014-08-01,100,False,ID
2014-09-01,46,False,ID
2014-10-01,39,False,ID
2014-11-01,57,False,ID
2014-12-01,72,False,ID
2015-01-01,49,False,ID
2015-02-01,59,False,ID
2015-03-01,45,False,ID
2015-04-01,56,False,ID
2015-05-01,52,False,ID
2015-06-01,65,False,ID
2015-07-01,74,False,ID
2015-08-01,59,False,ID
2015-09-01,23,False,ID
2015-10-01,34,False,ID
2015-11-01,40,False,ID
2015-12-01,24,False,ID
2016-01-01,36,False,ID
2016-02-01,39,False,ID
2016-03-01,35,False,ID
2016-04-01,19,False,ID
2016-05-01,38,False,ID
2016-06-01,50,False,ID
2016-07-01,41,False,ID
2016-08-01,27,False,ID
2016-09-01,18,False,ID
2016-10-01,35,False,ID
2016-11-01,17,False,ID
2016-12-01,27,False,ID
2017-01-01,37,False,ID
2017-02-01,15,False,ID
2017-03-01,22,False,ID
2017-04-01,24,False,ID
2017-05-01,14,False,ID
2017-06-01,35,False,ID
2017-07-01,24,False,ID
2017-08-01,21,False,ID
2017-09-01,16,False,ID
2017-10-01,13,False,ID
2017-11-01,10,False,ID
2017-12-01,27,False,ID
2018-01-01,10,False,ID
2018-02-01,13,False,ID
2018-03-01,22,False,ID
2018-04-01,4,False,ID
2018-05-01,26,False,ID
2018-06-01,15,False,ID
2018-07-01,23,False,ID
2018-08-01,12,False,ID
2018-09-01,13,False,ID
2018-10-01,16,False,ID
2018-11-01,22,False,ID
2018-12-01,19,False,ID
2019-01-01,32,False,ID
2011-01-01,45,False,IL
2011-02-01,45,False,IL
2011-03-01,44,False,IL
2011-04-01,47,False,IL
2011-05-01,34,False,IL
2011-06-01,59,False,IL
2011-07-01,63,False,IL
2011-08-01,64,False,IL
2011-09-01,47,False,IL
2011-10-01,33,False,IL
2011-11-01,39,False,IL
2011-12-01,43,False,IL
2012-01-01,44,False,IL
2012-02-01,45,False,IL
2012-03-01,49,False,IL
2012-04-01,61,False,IL
2012-05-01,55,False,IL
2012-06-01,41,False,IL
2012-07-01,40,False,IL
2012-08-01,32,False,IL
2012-09-01,30,False,IL
2012-10-01,51,False,IL
2012-11-01,59,False,IL
2012-12-01,76,False,IL
2013-01-01,80,False,IL
2013-02-01,68,False,IL
2013-03-01,88,False,IL
2013-04-01,73,False,IL
2013-05-01,77,False,IL
2013-06-01,89,False,IL
2013-07-01,100,False,IL
2013-08-01,92,False,IL
2013-09-01,62,False,IL
2013-10-01,56,False,IL
2013-11-01,71,False,IL
2013-12-01,75,False,IL
2014-01-01,69,False,IL
2014-02-01,63,False,IL
2014-03-01,71,False,IL
2014-04-01,65,False,IL
2014-05-01,55,False,IL
2014-06-01,71,False,IL
2014-07-01,68,False,IL
2014-08-01,74,False,IL
2014-09-01,57,False,IL
2014-10-01,48,False,IL
2014-11-01,59,False,IL
2014-12-01,67,False,IL
2015-01-01,68,False,IL
2015-02-01,51,False,IL
2015-03-01,54,False,IL
2015-04-01,54,False,IL
2015-05-01,57,False,IL
2015-06-01,57,False,IL
2015-07-01,45,False,IL
2015-08-01,50,False,IL
2015-09-01,50,False,IL
2015-10-01,35,False,IL
2015-11-01,35,False,IL
2015-12-01,39,False,IL
2016-01-01,35,False,IL
2016-02-01,40,False,IL
2016-03-01,37,False,IL
2016-04-01,35,False,IL
2016-05-01,34,False,IL
2016-06-01,42,False,IL
2016-07-01,37,False,IL
2016-08-01,35,False,IL
2016-09-01,25,False,IL
2016-10-01,24,False,IL
2016-11-01,25,False,IL
2016-12-01,26,False,IL
2017-01-01,26,False,IL
2017-02-01,24,False,IL
2017-03-01,25,False,IL
2017-04-01,25,False,IL
2017-05-01,25,False,IL
2017-06-01,27,False,IL
2017-07-01,23,False,IL
2017-08-01,21,False,IL
2017-09-01,14,False,IL
2017-10-01,19,False,IL
2017-11-01,18,False,IL
2017-12-01,20,False,IL
2018-01-01,18,False,IL
2018-02-01,24,False,IL
2018-03-01,22,False,IL
2018-04-01,18,False,IL
2018-05-01,19,False,IL
2018-06-01,20,False,IL
2018-07-01,19,False,IL
2018-08-01,20,False,IL
2018-09-01,16,False,IL
2018-10-01,15,False,IL
2018-11-01,17,False,IL
2018-12-01,20,False,IL
2019-01-01,25,False,IL
2011-01-01,40,False,IN
2011-02-01,28,False,IN
2011-03-01,28,False,IN
2011-04-01,53,False,IN
2011-05-01,28,False,IN
2011-06-01,62,False,IN
2011-07-01,56,False,IN
2011-08-01,64,False,IN
2011-09-01,50,False,IN
2011-10-01,50,False,IN
2011-11-01,43,False,IN
2011-12-01,53,False,IN
2012-01-01,52,False,IN
2012-02-01,44,False,IN
2012-03-01,52,False,IN
2012-04-01,61,False,IN
2012-05-01,50,False,IN
2012-06-01,43,False,IN
2012-07-01,44,False,IN
2012-08-01,41,False,IN
2012-09-01,27,False,IN
2012-10-01,61,False,IN
2012-11-01,66,False,IN
2012-12-01,92,False,IN
2013-01-01,72,False,IN
2013-02-01,78,False,IN
2013-03-01,73,False,IN
2013-04-01,76,False,IN
2013-05-01,61,False,IN
2013-06-01,95,False,IN
2013-07-01,100,False,IN
2013-08-01,85,False,IN
2013-09-01,62,False,IN
2013-10-01,60,False,IN
2013-11-01,65,False,IN
2013-12-01,70,False,IN
2014-01-01,81,False,IN
2014-02-01,67,False,IN
2014-03-01,65,False,IN
2014-04-01,53,False,IN
2014-05-01,60,False,IN
2014-06-01,70,False,IN
2014-07-01,73,False,IN
2014-08-01,66,False,IN
2014-09-01,62,False,IN
2014-10-01,54,False,IN
2014-11-01,59,False,IN
2014-12-01,69,False,IN
2015-01-01,56,False,IN
2015-02-01,52,False,IN
2015-03-01,62,False,IN
2015-04-01,54,False,IN
2015-05-01,49,False,IN
2015-06-01,57,False,IN
2015-07-01,57,False,IN
2015-08-01,62,False,IN
2015-09-01,44,False,IN
2015-10-01,49,False,IN
2015-11-01,37,False,IN
2015-12-01,45,False,IN
2016-01-01,42,False,IN
2016-02-01,32,False,IN
2016-03-01,36,False,IN
2016-04-01,34,False,IN
2016-05-01,35,False,IN
2016-06-01,43,False,IN
2016-07-01,36,False,IN
2016-08-01,27,False,IN
2016-09-01,26,False,IN
2016-10-01,23,False,IN
2016-11-01,24,False,IN
2016-12-01,29,False,IN
2017-01-01,29,False,IN
2017-02-01,17,False,IN
2017-03-01,24,False,IN
2017-04-01,24,False,IN
2017-05-01,16,False,IN
2017-06-01,23,False,IN
2017-07-01,30,False,IN
2017-08-01,18,False,IN
2017-09-01,16,False,IN
2017-10-01,16,False,IN
2017-11-01,21,False,IN
2017-12-01,14,False,IN
2018-01-01,20,False,IN
2018-02-01,12,False,IN
2018-03-01,14,False,IN
2018-04-01,18,False,IN
2018-05-01,15,False,IN
2018-06-01,18,False,IN
2018-07-01,24,False,IN
2018-08-01,14,False,IN
2018-09-01,14,False,IN
2018-10-01,13,False,IN
2018-11-01,16,False,IN
2018-12-01,16,False,IN
2019-01-01,21,False,IN
2011-01-01,24,False,IA
2011-02-01,36,False,IA
2011-03-01,34,False,IA
2011-04-01,34,False,IA
2011-05-01,34,False,IA
2011-06-01,48,False,IA
2011-07-01,54,False,IA
2011-08-01,52,False,IA
2011-09-01,38,False,IA
2011-10-01,43,False,IA
2011-11-01,37,False,IA
2011-12-01,72,False,IA
2012-01-01,68,False,IA
2012-02-01,49,False,IA
2012-03-01,56,False,IA
2012-04-01,59,False,IA
2012-05-01,54,False,IA
2012-06-01,46,False,IA
2012-07-01,39,False,IA
2012-08-01,40,False,IA
2012-09-01,39,False,IA
2012-10-01,49,False,IA
2012-11-01,56,False,IA
2012-12-01,79,False,IA
2013-01-01,74,False,IA
2013-02-01,72,False,IA
2013-03-01,81,False,IA
2013-04-01,66,False,IA
2013-05-01,59,False,IA
2013-06-01,100,False,IA
2013-07-01,85,False,IA
2013-08-01,63,False,IA
2013-09-01,60,False,IA
2013-10-01,67,False,IA
2013-11-01,59,False,IA
2013-12-01,51,False,IA
2014-01-01,64,False,IA
2014-02-01,52,False,IA
2014-03-01,48,False,IA
2014-04-01,54,False,IA
2014-05-01,51,False,IA
2014-06-01,52,False,IA
2014-07-01,61,False,IA
2014-08-01,64,False,IA
2014-09-01,63,False,IA
2014-10-01,55,False,IA
2014-11-01,43,False,IA
2014-12-01,53,False,IA
2015-01-01,50,False,IA
2015-02-01,47,False,IA
2015-03-01,44,False,IA
2015-04-01,49,False,IA
2015-05-01,47,False,IA
2015-06-01,69,False,IA
2015-07-01,63,False,IA
2015-08-01,53,False,IA
2015-09-01,41,False,IA
2015-10-01,45,False,IA
2015-11-01,29,False,IA
2015-12-01,36,False,IA
2016-01-01,30,False,IA
2016-02-01,34,False,IA
2016-03-01,27,False,IA
2016-04-01,32,False,IA
2016-05-01,26,False,IA
2016-06-01,37,False,IA
2016-07-01,31,False,IA
2016-08-01,28,False,IA
2016-09-01,27,False,IA
2016-10-01,15,False,IA
2016-11-01,23,False,IA
2016-12-01,32,False,IA
2017-01-01,25,False,IA
2017-02-01,18,False,IA
2017-03-01,20,False,IA
2017-04-01,14,False,IA
2017-05-01,22,False,IA
2017-06-01,22,False,IA
2017-07-01,15,False,IA
2017-08-01,13,False,IA
2017-09-01,9,False,IA
2017-10-01,11,False,IA
2017-11-01,12,False,IA
2017-12-01,15,False,IA
2018-01-01,11,False,IA
2018-02-01,16,False,IA
2018-03-01,12,False,IA
2018-04-01,13,False,IA
2018-05-01,12,False,IA
2018-06-01,19,False,IA
2018-07-01,15,False,IA
2018-08-01,17,False,IA
2018-09-01,14,False,IA
2018-10-01,13,False,IA
2018-11-01,8,False,IA
2018-12-01,12,False,IA
2019-01-01,14,False,IA
2011-01-01,43,False,KS
2011-02-01,38,False,KS
2011-03-01,54,False,KS
2011-04-01,44,False,KS
2011-05-01,32,False,KS
2011-06-01,66,False,KS
2011-07-01,59,False,KS
2011-08-01,74,False,KS
2011-09-01,53,False,KS
2011-10-01,41,False,KS
2011-11-01,48,False,KS
2011-12-01,63,False,KS
2012-01-01,54,False,KS
2012-02-01,45,False,KS
2012-03-01,67,False,KS
2012-04-01,56,False,KS
2012-05-01,75,False,KS
2012-06-01,46,False,KS
2012-07-01,51,False,KS
2012-08-01,31,False,KS
2012-09-01,36,False,KS
2012-10-01,43,False,KS
2012-11-01,64,False,KS
2012-12-01,66,False,KS
2013-01-01,60,False,KS
2013-02-01,82,False,KS
2013-03-01,90,False,KS
2013-04-01,58,False,KS
2013-05-01,83,False,KS
2013-06-01,100,False,KS
2013-07-01,86,False,KS
2013-08-01,73,False,KS
2013-09-01,62,False,KS
2013-10-01,64,False,KS
2013-11-01,71,False,KS
2013-12-01,64,False,KS
2014-01-01,66,False,KS
2014-02-01,54,False,KS
2014-03-01,56,False,KS
2014-04-01,46,False,KS
2014-05-01,57,False,KS
2014-06-01,56,False,KS
2014-07-01,60,False,KS
2014-08-01,80,False,KS
2014-09-01,49,False,KS
2014-10-01,56,False,KS
2014-11-01,68,False,KS
2014-12-01,85,False,KS
2015-01-01,80,False,KS
2015-02-01,49,False,KS
2015-03-01,56,False,KS
2015-04-01,49,False,KS
2015-05-01,58,False,KS
2015-06-01,82,False,KS
2015-07-01,54,False,KS
2015-08-01,57,False,KS
2015-09-01,76,False,KS
2015-10-01,34,False,KS
2015-11-01,33,False,KS
2015-12-01,17,False,KS
2016-01-01,31,False,KS
2016-02-01,32,False,KS
2016-03-01,32,False,KS
2016-04-01,34,False,KS
2016-05-01,33,False,KS
2016-06-01,31,False,KS
2016-07-01,37,False,KS
2016-08-01,35,False,KS
2016-09-01,35,False,KS
2016-10-01,29,False,KS
2016-11-01,24,False,KS
2016-12-01,29,False,KS
2017-01-01,27,False,KS
2017-02-01,32,False,KS
2017-03-01,29,False,KS
2017-04-01,24,False,KS
2017-05-01,26,False,KS
2017-06-01,22,False,KS
2017-07-01,28,False,KS
2017-08-01,18,False,KS
2017-09-01,14,False,KS
2017-10-01,13,False,KS
2017-11-01,16,False,KS
2017-12-01,20,False,KS
2018-01-01,22,False,KS
2018-02-01,21,False,KS
2018-03-01,11,False,KS
2018-04-01,16,False,KS
2018-05-01,15,False,KS
2018-06-01,21,False,KS
2018-07-01,20,False,KS
2018-08-01,18,False,KS
2018-09-01,14,False,KS
2018-10-01,14,False,KS
2018-11-01,14,False,KS
2018-12-01,21,False,KS
2019-01-01,17,False,KS
2011-01-01,38,False,KY
2011-02-01,42,False,KY
2011-03-01,46,False,KY
2011-04-01,45,False,KY
2011-05-01,33,False,KY
2011-06-01,72,False,KY
2011-07-01,100,False,KY
2011-08-01,49,False,KY
2011-09-01,39,False,KY
2011-10-01,46,False,KY
2011-11-01,42,False,KY
2011-12-01,55,False,KY
2012-01-01,61,False,KY
2012-02-01,60,False,KY
2012-03-01,59,False,KY
2012-04-01,67,False,KY
2012-05-01,69,False,KY
2012-06-01,40,False,KY
2012-07-01,39,False,KY
2012-08-01,54,False,KY
2012-09-01,22,False,KY
2012-10-01,55,False,KY
2012-11-01,50,False,KY
2012-12-01,93,False,KY
2013-01-01,84,False,KY
2013-02-01,76,False,KY
2013-03-01,81,False,KY
2013-04-01,90,False,KY
2013-05-01,73,False,KY
2013-06-01,86,False,KY
2013-07-01,94,False,KY
2013-08-01,85,False,KY
2013-09-01,44,False,KY
2013-10-01,57,False,KY
2013-11-01,71,False,KY
2013-12-01,79,False,KY
2014-01-01,74,False,KY
2014-02-01,57,False,KY
2014-03-01,74,False,KY
2014-04-01,58,False,KY
2014-05-01,53,False,KY
2014-06-01,74,False,KY
2014-07-01,56,False,KY
2014-08-01,48,False,KY
2014-09-01,52,False,KY
2014-10-01,37,False,KY
2014-11-01,42,False,KY
2014-12-01,57,False,KY
2015-01-01,51,False,KY
2015-02-01,51,False,KY
2015-03-01,34,False,KY
2015-04-01,43,False,KY
2015-05-01,44,False,KY
2015-06-01,65,False,KY
2015-07-01,80,False,KY
2015-08-01,66,False,KY
2015-09-01,47,False,KY
2015-10-01,57,False,KY
2015-11-01,51,False,KY
2015-12-01,58,False,KY
2016-01-01,48,False,KY
2016-02-01,37,False,KY
2016-03-01,30,False,KY
2016-04-01,36,False,KY
2016-05-01,40,False,KY
2016-06-01,42,False,KY
2016-07-01,43,False,KY
2016-08-01,26,False,KY
2016-09-01,28,False,KY
2016-10-01,27,False,KY
2016-11-01,26,False,KY
2016-12-01,26,False,KY
2017-01-01,30,False,KY
2017-02-01,29,False,KY
2017-03-01,24,False,KY
2017-04-01,28,False,KY
2017-05-01,23,False,KY
2017-06-01,33,False,KY
2017-07-01,32,False,KY
2017-08-01,17,False,KY
2017-09-01,16,False,KY
2017-10-01,20,False,KY
2017-11-01,21,False,KY
2017-12-01,17,False,KY
2018-01-01,15,False,KY
2018-02-01,20,False,KY
2018-03-01,16,False,KY
2018-04-01,20,False,KY
2018-05-01,23,False,KY
2018-06-01,20,False,KY
2018-07-01,26,False,KY
2018-08-01,20,False,KY
2018-09-01,22,False,KY
2018-10-01,20,False,KY
2018-11-01,20,False,KY
2018-12-01,19,False,KY
2019-01-01,20,False,KY
2011-01-01,53,False,LA
2011-02-01,34,False,LA
2011-03-01,41,False,LA
2011-04-01,57,False,LA
2011-05-01,48,False,LA
2011-06-01,35,False,LA
2011-07-01,62,False,LA
2011-08-01,60,False,LA
2011-09-01,40,False,LA
2011-10-01,43,False,LA
2011-11-01,46,False,LA
2011-12-01,77,False,LA
2012-01-01,45,False,LA
2012-02-01,51,False,LA
2012-03-01,37,False,LA
2012-04-01,50,False,LA
2012-05-01,48,False,LA
2012-06-01,48,False,LA
2012-07-01,36,False,LA
2012-08-01,22,False,LA
2012-09-01,26,False,LA
2012-10-01,64,False,LA
2012-11-01,57,False,LA
2012-12-01,65,False,LA
2013-01-01,71,False,LA
2013-02-01,75,False,LA
2013-03-01,56,False,LA
2013-04-01,52,False,LA
2013-05-01,56,False,LA
2013-06-01,82,False,LA
2013-07-01,100,False,LA
2013-08-01,80,False,LA
2013-09-01,57,False,LA
2013-10-01,63,False,LA
2013-11-01,88,False,LA
2013-12-01,80,False,LA
2014-01-01,81,False,LA
2014-02-01,61,False,LA
2014-03-01,61,False,LA
2014-04-01,57,False,LA
2014-05-01,58,False,LA
2014-06-01,55,False,LA
2014-07-01,54,False,LA
2014-08-01,65,False,LA
2014-09-01,53,False,LA
2014-10-01,53,False,LA
2014-11-01,62,False,LA
2014-12-01,64,False,LA
2015-01-01,58,False,LA
2015-02-01,54,False,LA
2015-03-01,64,False,LA
2015-04-01,56,False,LA
2015-05-01,57,False,LA
2015-06-01,80,False,LA
2015-07-01,95,False,LA
2015-08-01,57,False,LA
2015-09-01,46,False,LA
2015-10-01,52,False,LA
2015-11-01,47,False,LA
2015-12-01,38,False,LA
2016-01-01,43,False,LA
2016-02-01,35,False,LA
2016-03-01,39,False,LA
2016-04-01,32,False,LA
2016-05-01,32,False,LA
2016-06-01,41,False,LA
2016-07-01,30,False,LA
2016-08-01,35,False,LA
2016-09-01,27,False,LA
2016-10-01,20,False,LA
2016-11-01,25,False,LA
2016-12-01,21,False,LA
2017-01-01,24,False,LA
2017-02-01,22,False,LA
2017-03-01,22,False,LA
2017-04-01,32,False,LA
2017-05-01,23,False,LA
2017-06-01,25,False,LA
2017-07-01,31,False,LA
2017-08-01,20,False,LA
2017-09-01,28,False,LA
2017-10-01,14,False,LA
2017-11-01,23,False,LA
2017-12-01,18,False,LA
2018-01-01,21,False,LA
2018-02-01,16,False,LA
2018-03-01,18,False,LA
2018-04-01,16,False,LA
2018-05-01,18,False,LA
2018-06-01,23,False,LA
2018-07-01,22,False,LA
2018-08-01,11,False,LA
2018-09-01,12,False,LA
2018-10-01,13,False,LA
2018-11-01,16,False,LA
2018-12-01,22,False,LA
2019-01-01,26,False,LA
2011-01-01,77,False,ME
2011-02-01,44,False,ME
2011-03-01,40,False,ME
2011-04-01,44,False,ME
2011-05-01,41,False,ME
2011-06-01,57,False,ME
2011-07-01,29,False,ME
2011-08-01,70,False,ME
2011-09-01,45,False,ME
2011-10-01,42,False,ME
2011-11-01,79,False,ME
2011-12-01,58,False,ME
2012-01-01,47,False,ME
2012-02-01,66,False,ME
2012-03-01,71,False,ME
2012-04-01,55,False,ME
2012-05-01,47,False,ME
2012-06-01,52,False,ME
2012-07-01,51,False,ME
2012-08-01,50,False,ME
2012-09-01,42,False,ME
2012-10-01,73,False,ME
2012-11-01,75,False,ME
2012-12-01,70,False,ME
2013-01-01,78,False,ME
2013-02-01,76,False,ME
2013-03-01,86,False,ME
2013-04-01,80,False,ME
2013-05-01,71,False,ME
2013-06-01,95,False,ME
2013-07-01,100,False,ME
2013-08-01,99,False,ME
2013-09-01,51,False,ME
2013-10-01,71,False,ME
2013-11-01,80,False,ME
2013-12-01,71,False,ME
2014-01-01,75,False,ME
2014-02-01,49,False,ME
2014-03-01,63,False,ME
2014-04-01,59,False,ME
2014-05-01,35,False,ME
2014-06-01,54,False,ME
2014-07-01,61,False,ME
2014-08-01,67,False,ME
2014-09-01,44,False,ME
2014-10-01,66,False,ME
2014-11-01,62,False,ME
2014-12-01,55,False,ME
2015-01-01,46,False,ME
2015-02-01,72,False,ME
2015-03-01,59,False,ME
2015-04-01,54,False,ME
2015-05-01,52,False,ME
2015-06-01,51,False,ME
2015-07-01,65,False,ME
2015-08-01,37,False,ME
2015-09-01,33,False,ME
2015-10-01,47,False,ME
2015-11-01,53,False,ME
2015-12-01,21,False,ME
2016-01-01,32,False,ME
2016-02-01,36,False,ME
2016-03-01,30,False,ME
2016-04-01,19,False,ME
2016-05-01,27,False,ME
2016-06-01,33,False,ME
2016-07-01,31,False,ME
2016-08-01,25,False,ME
2016-09-01,22,False,ME
2016-10-01,25,False,ME
2016-11-01,26,False,ME
2016-12-01,22,False,ME
2017-01-01,25,False,ME
2017-02-01,23,False,ME
2017-03-01,17,False,ME
2017-04-01,21,False,ME
2017-05-01,13,False,ME
2017-06-01,22,False,ME
2017-07-01,13,False,ME
2017-08-01,12,False,ME
2017-09-01,11,False,ME
2017-10-01,15,False,ME
2017-11-01,23,False,ME
2017-12-01,26,False,ME
2018-01-01,20,False,ME
2018-02-01,13,False,ME
2018-03-01,13,False,ME
2018-04-01,19,False,ME
2018-05-01,13,False,ME
2018-06-01,16,False,ME
2018-07-01,13,False,ME
2018-08-01,18,False,ME
2018-09-01,18,False,ME
2018-10-01,13,False,ME
2018-11-01,17,False,ME
2018-12-01,15,False,ME
2019-01-01,13,False,ME
2011-01-01,50,False,MD
2011-02-01,43,False,MD
2011-03-01,40,False,MD
2011-04-01,59,False,MD
2011-05-01,46,False,MD
2011-06-01,41,False,MD
2011-07-01,67,False,MD
2011-08-01,75,False,MD
2011-09-01,43,False,MD
2011-10-01,44,False,MD
2011-11-01,53,False,MD
2011-12-01,53,False,MD
2012-01-01,47,False,MD
2012-02-01,40,False,MD
2012-03-01,54,False,MD
2012-04-01,59,False,MD
2012-05-01,53,False,MD
2012-06-01,39,False,MD
2012-07-01,45,False,MD
2012-08-01,56,False,MD
2012-09-01,46,False,MD
2012-10-01,57,False,MD
2012-11-01,63,False,MD
2012-12-01,76,False,MD
2013-01-01,71,False,MD
2013-02-01,61,False,MD
2013-03-01,86,False,MD
2013-04-01,80,False,MD
2013-05-01,61,False,MD
2013-06-01,71,False,MD
2013-07-01,88,False,MD
2013-08-01,86,False,MD
2013-09-01,56,False,MD
2013-10-01,58,False,MD
2013-11-01,73,False,MD
2013-12-01,100,False,MD
2014-01-01,75,False,MD
2014-02-01,84,False,MD
2014-03-01,64,False,MD
2014-04-01,61,False,MD
2014-05-01,58,False,MD
2014-06-01,81,False,MD
2014-07-01,79,False,MD
2014-08-01,69,False,MD
2014-09-01,64,False,MD
2014-10-01,62,False,MD
2014-11-01,69,False,MD
2014-12-01,64,False,MD
2015-01-01,78,False,MD
2015-02-01,57,False,MD
