date,blood drive,isPartial,State
2015-03-01,71,False,MD
2015-04-01,25,False,MD
2015-05-01,25,False,MD
2015-06-01,13,False,MD
2015-07-01,64,False,MD
2015-08-01,26,False,MD
2015-09-01,61,False,MD
2015-10-01,70,False,MD
2015-11-01,24,False,MD
2015-12-01,0,False,MD
2016-01-01,34,False,MD
2016-02-01,25,False,MD
2016-03-01,48,False,MD
2016-04-01,24,False,MD
2016-05-01,8,False,MD
2016-06-01,17,False,MD
2016-07-01,36,False,MD
2016-08-01,18,False,MD
2016-09-01,43,False,MD
2016-10-01,51,False,MD
2016-11-01,50,False,MD
2016-12-01,48,False,MD
2017-01-01,23,False,MD
2017-02-01,32,False,MD
2017-03-01,49,False,MD
2017-04-01,31,False,MD
2017-05-01,46,False,MD
2017-06-01,41,False,MD
2017-07-01,57,False,MD
2017-08-01,39,False,MD
2017-09-01,31,False,MD
2017-10-01,45,False,MD
2017-11-01,28,False,MD
2017-12-01,13,False,MD
2018-01-01,45,False,MD
2018-02-01,14,False,MD
2018-03-01,20,False,MD
2018-04-01,20,False,MD
2018-05-01,26,False,MD
2018-06-01,21,False,MD
2018-07-01,41,False,MD
2018-08-01,7,False,MD
2018-09-01,42,False,MD
2018-10-01,34,False,MD
2018-11-01,35,False,MD
2018-12-01,35,False,MD
2019-01-01,46,False,MD
2011-01-01,100,False,MA
2011-02-01,57,False,MA
2011-03-01,62,False,MA
2011-04-01,21,False,MA
2011-05-01,21,False,MA
2011-06-01,43,False,MA
2011-07-01,54,False,MA
2011-08-01,61,False,MA
2011-09-01,59,False,MA
2011-10-01,56,False,MA
2011-11-01,46,False,MA
2011-12-01,27,False,MA
2012-01-01,65,False,MA
2012-02-01,40,False,MA
2012-03-01,32,False,MA
2012-04-01,34,False,MA
2012-05-01,23,False,MA
2012-06-01,56,False,MA
2012-07-01,38,False,MA
2012-08-01,72,False,MA
2012-09-01,42,False,MA
2012-10-01,91,False,MA
2012-11-01,64,False,MA
2012-12-01,38,False,MA
2013-01-01,81,False,MA
2013-02-01,55,False,MA
2013-03-01,31,False,MA
2013-04-01,90,False,MA
2013-05-01,51,False,MA
2013-06-01,55,False,MA
2013-07-01,43,False,MA
2013-08-01,7,False,MA
2013-09-01,34,False,MA
2013-10-01,66,False,MA
2013-11-01,42,False,MA
2013-12-01,48,False,MA
2014-01-01,92,False,MA
2014-02-01,50,False,MA
2014-03-01,57,False,MA
2014-04-01,56,False,MA
2014-05-01,45,False,MA
2014-06-01,8,False,MA
2014-07-01,66,False,MA
2014-08-01,17,False,MA
2014-09-01,86,False,MA
2014-10-01,66,False,MA
2014-11-01,16,False,MA
2014-12-01,24,False,MA
2015-01-01,23,False,MA
2015-02-01,67,False,MA
2015-03-01,62,False,MA
2015-04-01,31,False,MA
2015-05-01,50,False,MA
2015-06-01,50,False,MA
2015-07-01,54,False,MA
2015-08-01,36,False,MA
2015-09-01,60,False,MA
2015-10-01,72,False,MA
2015-11-01,42,False,MA
2015-12-01,64,False,MA
2016-01-01,43,False,MA
2016-02-01,39,False,MA
2016-03-01,50,False,MA
2016-04-01,52,False,MA
2016-05-01,26,False,MA
2016-06-01,49,False,MA
2016-07-01,63,False,MA
2016-08-01,62,False,MA
2016-09-01,37,False,MA
2016-10-01,55,False,MA
2016-11-01,30,False,MA
2016-12-01,49,False,MA
2017-01-01,41,False,MA
2017-02-01,30,False,MA
2017-03-01,66,False,MA
2017-04-01,30,False,MA
2017-05-01,36,False,MA
2017-06-01,59,False,MA
2017-07-01,80,False,MA
2017-08-01,75,False,MA
2017-09-01,36,False,MA
2017-10-01,70,False,MA
2017-11-01,24,False,MA
2017-12-01,68,False,MA
2018-01-01,76,False,MA
2018-02-01,83,False,MA
2018-03-01,46,False,MA
2018-04-01,48,False,MA
2018-05-01,30,False,MA
2018-06-01,37,False,MA
2018-07-01,43,False,MA
2018-08-01,67,False,MA
2018-09-01,73,False,MA
2018-10-01,40,False,MA
2018-11-01,42,False,MA
2018-12-01,50,False,MA
2019-01-01,35,False,MA
2011-01-01,32,False,MI
2011-02-01,11,False,MI
2011-03-01,40,False,MI
2011-04-01,10,False,MI
2011-05-01,30,False,MI
2011-06-01,50,False,MI
2011-07-01,31,False,MI
2011-08-01,64,False,MI
2011-09-01,38,False,MI
2011-10-01,18,False,MI
2011-11-01,45,False,MI
2011-12-01,62,False,MI
2012-01-01,33,False,MI
2012-02-01,15,False,MI
2012-03-01,38,False,MI
2012-04-01,8,False,MI
2012-05-01,21,False,MI
2012-06-01,19,False,MI
2012-07-01,64,False,MI
2012-08-01,21,False,MI
2012-09-01,54,False,MI
2012-10-01,33,False,MI
2012-11-01,49,False,MI
2012-12-01,46,False,MI
2013-01-01,53,False,MI
2013-02-01,52,False,MI
2013-03-01,32,False,MI
2013-04-01,45,False,MI
2013-05-01,34,False,MI
2013-06-01,51,False,MI
2013-07-01,60,False,MI
2013-08-01,36,False,MI
2013-09-01,57,False,MI
2013-10-01,26,False,MI
2013-11-01,54,False,MI
2013-12-01,19,False,MI
2014-01-01,40,False,MI
2014-02-01,30,False,MI
2014-03-01,34,False,MI
2014-04-01,30,False,MI
2014-05-01,44,False,MI
2014-06-01,50,False,MI
2014-07-01,47,False,MI
2014-08-01,35,False,MI
2014-09-01,20,False,MI
2014-10-01,32,False,MI
2014-11-01,64,False,MI
2014-12-01,43,False,MI
2015-01-01,35,False,MI
2015-02-01,53,False,MI
2015-03-01,21,False,MI
2015-04-01,75,False,MI
2015-05-01,47,False,MI
2015-06-01,77,False,MI
2015-07-01,46,False,MI
2015-08-01,25,False,MI
2015-09-01,49,False,MI
2015-10-01,57,False,MI
2015-11-01,71,False,MI
2015-12-01,22,False,MI
2016-01-01,43,False,MI
2016-02-01,54,False,MI
2016-03-01,60,False,MI
2016-04-01,48,False,MI
2016-05-01,34,False,MI
2016-06-01,53,False,MI
2016-07-01,51,False,MI
2016-08-01,16,False,MI
2016-09-01,36,False,MI
2016-10-01,28,False,MI
2016-11-01,37,False,MI
2016-12-01,49,False,MI
2017-01-01,42,False,MI
2017-02-01,32,False,MI
2017-03-01,68,False,MI
2017-04-01,46,False,MI
2017-05-01,51,False,MI
2017-06-01,100,False,MI
2017-07-01,89,False,MI
2017-08-01,82,False,MI
2017-09-01,76,False,MI
2017-10-01,68,False,MI
2017-11-01,32,False,MI
2017-12-01,33,False,MI
2018-01-01,87,False,MI
2018-02-01,43,False,MI
2018-03-01,88,False,MI
2018-04-01,23,False,MI
2018-05-01,18,False,MI
2018-06-01,62,False,MI
2018-07-01,27,False,MI
2018-08-01,60,False,MI
2018-09-01,55,False,MI
2018-10-01,36,False,MI
2018-11-01,32,False,MI
2018-12-01,23,False,MI
2019-01-01,31,False,MI
2011-01-01,33,False,MN
2011-02-01,0,False,MN
2011-03-01,30,False,MN
2011-04-01,89,False,MN
2011-05-01,44,False,MN
2011-06-01,31,False,MN
2011-07-01,42,False,MN
2011-08-01,29,False,MN
2011-09-01,0,False,MN
2011-10-01,41,False,MN
2011-11-01,29,False,MN
2011-12-01,45,False,MN
2012-01-01,0,False,MN
2012-02-01,41,False,MN
2012-03-01,14,False,MN
2012-04-01,25,False,MN
2012-05-01,22,False,MN
2012-06-01,23,False,MN
2012-07-01,0,False,MN
2012-08-01,37,False,MN
2012-09-01,39,False,MN
2012-10-01,44,False,MN
2012-11-01,49,False,MN
2012-12-01,51,False,MN
2013-01-01,35,False,MN
2013-02-01,36,False,MN
2013-03-01,50,False,MN
2013-04-01,50,False,MN
2013-05-01,48,False,MN
2013-06-01,21,False,MN
2013-07-01,53,False,MN
2013-08-01,32,False,MN
2013-09-01,29,False,MN
2013-10-01,45,False,MN
2013-11-01,19,False,MN
2013-12-01,19,False,MN
2014-01-01,55,False,MN
2014-02-01,45,False,MN
2014-03-01,29,False,MN
2014-04-01,31,False,MN
2014-05-01,11,False,MN
2014-06-01,39,False,MN
2014-07-01,25,False,MN
2014-08-01,25,False,MN
2014-09-01,23,False,MN
2014-10-01,23,False,MN
2014-11-01,36,False,MN
2014-12-01,48,False,MN
2015-01-01,57,False,MN
2015-02-01,12,False,MN
2015-03-01,57,False,MN
2015-04-01,0,False,MN
2015-05-01,36,False,MN
2015-06-01,26,False,MN
2015-07-01,27,False,MN
2015-08-01,41,False,MN
2015-09-01,26,False,MN
2015-10-01,49,False,MN
2015-11-01,48,False,MN
2015-12-01,36,False,MN
2016-01-01,50,False,MN
2016-02-01,41,False,MN
2016-03-01,10,False,MN
2016-04-01,59,False,MN
2016-05-01,0,False,MN
2016-06-01,44,False,MN
2016-07-01,44,False,MN
2016-08-01,33,False,MN
2016-09-01,31,False,MN
2016-10-01,59,False,MN
2016-11-01,19,False,MN
2016-12-01,19,False,MN
2017-01-01,54,False,MN
2017-02-01,88,False,MN
2017-03-01,52,False,MN
2017-04-01,73,False,MN
2017-05-01,56,False,MN
2017-06-01,69,False,MN
2017-07-01,100,False,MN
2017-08-01,83,False,MN
2017-09-01,65,False,MN
2017-10-01,66,False,MN
2017-11-01,61,False,MN
2017-12-01,44,False,MN
2018-01-01,50,False,MN
2018-02-01,28,False,MN
2018-03-01,34,False,MN
2018-04-01,17,False,MN
2018-05-01,53,False,MN
2018-06-01,56,False,MN
2018-07-01,46,False,MN
2018-08-01,45,False,MN
2018-09-01,27,False,MN
2018-10-01,52,False,MN
2018-11-01,35,False,MN
2018-12-01,44,False,MN
2019-01-01,42,False,MN
2011-01-01,0,False,MS
2011-02-01,0,False,MS
2011-03-01,0,False,MS
2011-04-01,0,False,MS
2011-05-01,0,False,MS
2011-06-01,51,False,MS
2011-07-01,0,False,MS
2011-08-01,0,False,MS
2011-09-01,0,False,MS
2011-10-01,44,False,MS
2011-11-01,0,False,MS
2011-12-01,0,False,MS
2012-01-01,0,False,MS
2012-02-01,0,False,MS
2012-03-01,39,False,MS
2012-04-01,0,False,MS
2012-05-01,0,False,MS
2012-06-01,36,False,MS
2012-07-01,0,False,MS
2012-08-01,0,False,MS
2012-09-01,36,False,MS
2012-10-01,34,False,MS
2012-11-01,0,False,MS
2012-12-01,68,False,MS
2013-01-01,95,False,MS
2013-02-01,0,False,MS
2013-03-01,0,False,MS
2013-04-01,0,False,MS
2013-05-01,0,False,MS
2013-06-01,33,False,MS
2013-07-01,48,False,MS
2013-08-01,0,False,MS
2013-09-01,60,False,MS
2013-10-01,33,False,MS
2013-11-01,16,False,MS
2013-12-01,19,False,MS
2014-01-01,0,False,MS
2014-02-01,64,False,MS
2014-03-01,44,False,MS
2014-04-01,23,False,MS
2014-05-01,50,False,MS
2014-06-01,61,False,MS
2014-07-01,0,False,MS
2014-08-01,67,False,MS
2014-09-01,32,False,MS
2014-10-01,0,False,MS
2014-11-01,33,False,MS
2014-12-01,0,False,MS
2015-01-01,30,False,MS
2015-02-01,0,False,MS
2015-03-01,0,False,MS
2015-04-01,0,False,MS
2015-05-01,45,False,MS
2015-06-01,0,False,MS
2015-07-01,0,False,MS
2015-08-01,0,False,MS
2015-09-01,0,False,MS
2015-10-01,60,False,MS
2015-11-01,0,False,MS
2015-12-01,62,False,MS
2016-01-01,0,False,MS
2016-02-01,21,False,MS
2016-03-01,0,False,MS
2016-04-01,21,False,MS
2016-05-01,0,False,MS
2016-06-01,0,False,MS
2016-07-01,0,False,MS
2016-08-01,0,False,MS
2016-09-01,40,False,MS
2016-10-01,0,False,MS
2016-11-01,0,False,MS
2016-12-01,0,False,MS
2017-01-01,73,False,MS
2017-02-01,39,False,MS
2017-03-01,18,False,MS
2017-04-01,19,False,MS
2017-05-01,96,False,MS
2017-06-01,80,False,MS
2017-07-01,100,False,MS
2017-08-01,54,False,MS
2017-09-01,0,False,MS
2017-10-01,18,False,MS
2017-11-01,35,False,MS
2017-12-01,36,False,MS
2018-01-01,34,False,MS
2018-02-01,36,False,MS
2018-03-01,0,False,MS
2018-04-01,17,False,MS
2018-05-01,0,False,MS
2018-06-01,19,False,MS
2018-07-01,36,False,MS
2018-08-01,17,False,MS
2018-09-01,71,False,MS
2018-10-01,0,False,MS
2018-11-01,0,False,MS
2018-12-01,36,False,MS
2019-01-01,34,False,MS
2011-01-01,63,False,MO
2011-02-01,0,False,MO
2011-03-01,31,False,MO
2011-04-01,16,False,MO
2011-05-01,65,False,MO
2011-06-01,17,False,MO
2011-07-01,34,False,MO
2011-08-01,15,False,MO
2011-09-01,77,False,MO
2011-10-01,44,False,MO
2011-11-01,43,False,MO
2011-12-01,0,False,MO
2012-01-01,51,False,MO
2012-02-01,12,False,MO
2012-03-01,34,False,MO
2012-04-01,23,False,MO
2012-05-01,23,False,MO
2012-06-01,46,False,MO
2012-07-01,27,False,MO
2012-08-01,48,False,MO
2012-09-01,37,False,MO
2012-10-01,80,False,MO
2012-11-01,37,False,MO
2012-12-01,30,False,MO
2013-01-01,29,False,MO
2013-02-01,19,False,MO
2013-03-01,43,False,MO
2013-04-01,25,False,MO
2013-05-01,17,False,MO
2013-06-01,46,False,MO
2013-07-01,60,False,MO
2013-08-01,17,False,MO
2013-09-01,52,False,MO
2013-10-01,33,False,MO
2013-11-01,77,False,MO
2013-12-01,25,False,MO
2014-01-01,32,False,MO
2014-02-01,34,False,MO
2014-03-01,24,False,MO
2014-04-01,42,False,MO
2014-05-01,29,False,MO
2014-06-01,39,False,MO
2014-07-01,79,False,MO
2014-08-01,39,False,MO
2014-09-01,57,False,MO
2014-10-01,74,False,MO
2014-11-01,10,False,MO
2014-12-01,21,False,MO
2015-01-01,89,False,MO
2015-02-01,42,False,MO
2015-03-01,30,False,MO
2015-04-01,73,False,MO
2015-05-01,65,False,MO
2015-06-01,33,False,MO
2015-07-01,54,False,MO
2015-08-01,42,False,MO
2015-09-01,60,False,MO
2015-10-01,62,False,MO
2015-11-01,59,False,MO
2015-12-01,20,False,MO
2016-01-01,72,False,MO
2016-02-01,56,False,MO
2016-03-01,30,False,MO
2016-04-01,39,False,MO
2016-05-01,16,False,MO
2016-06-01,100,False,MO
2016-07-01,33,False,MO
2016-08-01,41,False,MO
2016-09-01,39,False,MO
2016-10-01,53,False,MO
2016-11-01,66,False,MO
2016-12-01,28,False,MO
2017-01-01,48,False,MO
2017-02-01,66,False,MO
2017-03-01,47,False,MO
2017-04-01,35,False,MO
2017-05-01,36,False,MO
2017-06-01,87,False,MO
2017-07-01,76,False,MO
2017-08-01,56,False,MO
2017-09-01,42,False,MO
2017-10-01,88,False,MO
2017-11-01,48,False,MO
2017-12-01,62,False,MO
2018-01-01,59,False,MO
2018-02-01,21,False,MO
2018-03-01,33,False,MO
2018-04-01,27,False,MO
2018-05-01,56,False,MO
2018-06-01,7,False,MO
2018-07-01,50,False,MO
2018-08-01,34,False,MO
2018-09-01,28,False,MO
2018-10-01,41,False,MO
2018-11-01,34,False,MO
2018-12-01,48,False,MO
2019-01-01,53,False,MO
2011-01-01,0,False,MT
2011-02-01,0,False,MT
2011-03-01,0,False,MT
2011-04-01,0,False,MT
2011-05-01,0,False,MT
2011-06-01,0,False,MT
2011-07-01,0,False,MT
2011-08-01,0,False,MT
2011-09-01,0,False,MT
2011-10-01,0,False,MT
2011-11-01,0,False,MT
2011-12-01,0,False,MT
2012-01-01,0,False,MT
2012-02-01,0,False,MT
2012-03-01,0,False,MT
2012-04-01,0,False,MT
2012-05-01,0,False,MT
2012-06-01,46,False,MT
2012-07-01,0,False,MT
2012-08-01,0,False,MT
2012-09-01,0,False,MT
2012-10-01,0,False,MT
2012-11-01,38,False,MT
2012-12-01,0,False,MT
2013-01-01,0,False,MT
2013-02-01,0,False,MT
2013-03-01,34,False,MT
2013-04-01,35,False,MT
2013-05-01,0,False,MT
2013-06-01,0,False,MT
2013-07-01,36,False,MT
2013-08-01,0,False,MT
2013-09-01,0,False,MT
2013-10-01,0,False,MT
2013-11-01,0,False,MT
2013-12-01,0,False,MT
2014-01-01,0,False,MT
2014-02-01,100,False,MT
2014-03-01,0,False,MT
2014-04-01,32,False,MT
2014-05-01,0,False,MT
2014-06-01,0,False,MT
2014-07-01,0,False,MT
2014-08-01,0,False,MT
2014-09-01,0,False,MT
2014-10-01,0,False,MT
2014-11-01,0,False,MT
2014-12-01,0,False,MT
2015-01-01,64,False,MT
2015-02-01,0,False,MT
2015-03-01,0,False,MT
2015-04-01,0,False,MT
2015-05-01,0,False,MT
2015-06-01,0,False,MT
2015-07-01,0,False,MT
2015-08-01,0,False,MT
2015-09-01,29,False,MT
2015-10-01,28,False,MT
2015-11-01,0,False,MT
2015-12-01,0,False,MT
2016-01-01,25,False,MT
2016-02-01,26,False,MT
2016-03-01,0,False,MT
2016-04-01,0,False,MT
2016-05-01,0,False,MT
2016-06-01,27,False,MT
2016-07-01,0,False,MT
2016-08-01,0,False,MT
2016-09-01,0,False,MT
2016-10-01,0,False,MT
2016-11-01,49,False,MT
2016-12-01,0,False,MT
2017-01-01,0,False,MT
2017-02-01,0,False,MT
2017-03-01,21,False,MT
2017-04-01,0,False,MT
2017-05-01,24,False,MT
2017-06-01,76,False,MT
2017-07-01,0,False,MT
2017-08-01,22,False,MT
2017-09-01,0,False,MT
2017-10-01,0,False,MT
2017-11-01,43,False,MT
2017-12-01,0,False,MT
2018-01-01,0,False,MT
2018-02-01,0,False,MT
2018-03-01,0,False,MT
2018-04-01,21,False,MT
2018-05-01,21,False,MT
2018-06-01,0,False,MT
2018-07-01,0,False,MT
2018-08-01,21,False,MT
2018-09-01,0,False,MT
2018-10-01,21,False,MT
2018-11-01,21,False,MT
2018-12-01,0,False,MT
2019-01-01,20,False,MT
2011-01-01,82,False,NE
2011-02-01,0,False,NE
2011-03-01,39,False,NE
2011-04-01,0,False,NE
2011-05-01,0,False,NE
2011-06-01,0,False,NE
2011-07-01,48,False,NE
2011-08-01,40,False,NE
2011-09-01,42,False,NE
2011-10-01,40,False,NE
2011-11-01,0,False,NE
2011-12-01,54,False,NE
2012-01-01,0,False,NE
2012-02-01,27,False,NE
2012-03-01,0,False,NE
2012-04-01,33,False,NE
2012-05-01,0,False,NE
2012-06-01,0,False,NE
2012-07-01,0,False,NE
2012-08-01,39,False,NE
2012-09-01,39,False,NE
2012-10-01,0,False,NE
2012-11-01,33,False,NE
2012-12-01,0,False,NE
2013-01-01,32,False,NE
2013-02-01,0,False,NE
2013-03-01,0,False,NE
2013-04-01,29,False,NE
2013-05-01,0,False,NE
2013-06-01,34,False,NE
2013-07-01,0,False,NE
2013-08-01,89,False,NE
2013-09-01,28,False,NE
2013-10-01,0,False,NE
2013-11-01,58,False,NE
2013-12-01,56,False,NE
2014-01-01,52,False,NE
2014-02-01,28,False,NE
2014-03-01,24,False,NE
2014-04-01,75,False,NE
2014-05-01,27,False,NE
2014-06-01,30,False,NE
2014-07-01,0,False,NE
2014-08-01,0,False,NE
2014-09-01,0,False,NE
2014-10-01,0,False,NE
2014-11-01,83,False,NE
2014-12-01,27,False,NE
2015-01-01,77,False,NE
2015-02-01,24,False,NE
2015-03-01,78,False,NE
2015-04-01,26,False,NE
2015-05-01,27,False,NE
2015-06-01,27,False,NE
2015-07-01,0,False,NE
2015-08-01,48,False,NE
2015-09-01,71,False,NE
2015-10-01,23,False,NE
2015-11-01,23,False,NE
2015-12-01,45,False,NE
2016-01-01,43,False,NE
2016-02-01,23,False,NE
2016-03-01,42,False,NE
2016-04-01,20,False,NE
2016-05-01,20,False,NE
2016-06-01,0,False,NE
2016-07-01,0,False,NE
2016-08-01,20,False,NE
2016-09-01,20,False,NE
2016-10-01,19,False,NE
2016-11-01,94,False,NE
2016-12-01,0,False,NE
2017-01-01,37,False,NE
2017-02-01,58,False,NE
2017-03-01,0,False,NE
2017-04-01,0,False,NE
2017-05-01,19,False,NE
2017-06-01,100,False,NE
2017-07-01,80,False,NE
2017-08-01,72,False,NE
2017-09-01,54,False,NE
2017-10-01,88,False,NE
2017-11-01,0,False,NE
2017-12-01,34,False,NE
2018-01-01,51,False,NE
2018-02-01,18,False,NE
2018-03-01,0,False,NE
2018-04-01,0,False,NE
2018-05-01,53,False,NE
2018-06-01,0,False,NE
2018-07-01,0,False,NE
2018-08-01,86,False,NE
2018-09-01,69,False,NE
2018-10-01,34,False,NE
2018-11-01,36,False,NE
2018-12-01,36,False,NE
2019-01-01,17,False,NE
2011-01-01,28,False,NV
2011-02-01,0,False,NV
2011-03-01,26,False,NV
2011-04-01,0,False,NV
2011-05-01,54,False,NV
2011-06-01,28,False,NV
2011-07-01,28,False,NV
2011-08-01,25,False,NV
2011-09-01,26,False,NV
2011-10-01,25,False,NV
2011-11-01,0,False,NV
2011-12-01,0,False,NV
2012-01-01,18,False,NV
2012-02-01,23,False,NV
2012-03-01,44,False,NV
2012-04-01,0,False,NV
2012-05-01,19,False,NV
2012-06-01,21,False,NV
2012-07-01,0,False,NV
2012-08-01,43,False,NV
2012-09-01,0,False,NV
2012-10-01,0,False,NV
2012-11-01,41,False,NV
2012-12-01,20,False,NV
2013-01-01,0,False,NV
2013-02-01,0,False,NV
2013-03-01,37,False,NV
2013-04-01,36,False,NV
2013-05-01,0,False,NV
2013-06-01,54,False,NV
2013-07-01,29,False,NV
2013-08-01,12,False,NV
2013-09-01,0,False,NV
2013-10-01,12,False,NV
2013-11-01,37,False,NV
2013-12-01,13,False,NV
2014-01-01,24,False,NV
2014-02-01,42,False,NV
2014-03-01,11,False,NV
2014-04-01,34,False,NV
2014-05-01,24,False,NV
2014-06-01,29,False,NV
2014-07-01,26,False,NV
2014-08-01,26,False,NV
2014-09-01,13,False,NV
2014-10-01,15,False,NV
2014-11-01,16,False,NV
2014-12-01,46,False,NV
2015-01-01,30,False,NV
2015-02-01,48,False,NV
2015-03-01,15,False,NV
2015-04-01,15,False,NV
2015-05-01,0,False,NV
2015-06-01,14,False,NV
2015-07-01,0,False,NV
2015-08-01,39,False,NV
2015-09-01,26,False,NV
2015-10-01,38,False,NV
2015-11-01,44,False,NV
2015-12-01,49,False,NV
2016-01-01,43,False,NV
2016-02-01,35,False,NV
2016-03-01,11,False,NV
2016-04-01,23,False,NV
2016-05-01,56,False,NV
2016-06-01,0,False,NV
2016-07-01,34,False,NV
2016-08-01,0,False,NV
2016-09-01,11,False,NV
2016-10-01,51,False,NV
2016-11-01,10,False,NV
2016-12-01,10,False,NV
2017-01-01,18,False,NV
2017-02-01,20,False,NV
2017-03-01,18,False,NV
2017-04-01,29,False,NV
2017-05-01,0,False,NV
2017-06-01,39,False,NV
2017-07-01,67,False,NV
2017-08-01,27,False,NV
2017-09-01,57,False,NV
2017-10-01,100,False,NV
2017-11-01,19,False,NV
2017-12-01,19,False,NV
2018-01-01,46,False,NV
2018-02-01,49,False,NV
2018-03-01,44,False,NV
2018-04-01,18,False,NV
2018-05-01,9,False,NV
2018-06-01,19,False,NV
2018-07-01,19,False,NV
2018-08-01,9,False,NV
2018-09-01,38,False,NV
2018-10-01,46,False,NV
2018-11-01,19,False,NV
2018-12-01,19,False,NV
2019-01-01,18,False,NV
2011-01-01,55,False,NH
2011-02-01,29,False,NH
2011-03-01,54,False,NH
2011-04-01,56,False,NH
2011-05-01,56,False,NH
2011-06-01,28,False,NH
2011-07-01,0,False,NH
2011-08-01,54,False,NH
2011-09-01,54,False,NH
2011-10-01,26,False,NH
2011-11-01,26,False,NH
2011-12-01,0,False,NH
2012-01-01,0,False,NH
2012-02-01,24,False,NH
2012-03-01,0,False,NH
2012-04-01,25,False,NH
2012-05-01,24,False,NH
2012-06-01,50,False,NH
2012-07-01,0,False,NH
2012-08-01,46,False,NH
2012-09-01,0,False,NH
2012-10-01,0,False,NH
2012-11-01,87,False,NH
2012-12-01,25,False,NH
2013-01-01,0,False,NH
2013-02-01,0,False,NH
2013-03-01,39,False,NH
2013-04-01,20,False,NH
2013-05-01,40,False,NH
2013-06-01,0,False,NH
2013-07-01,63,False,NH
2013-08-01,20,False,NH
2013-09-01,20,False,NH
2013-10-01,19,False,NH
2013-11-01,0,False,NH
2013-12-01,0,False,NH
2014-01-01,17,False,NH
2014-02-01,0,False,NH
2014-03-01,17,False,NH
2014-04-01,38,False,NH
2014-05-01,20,False,NH
2014-06-01,23,False,NH
2014-07-01,23,False,NH
2014-08-01,46,False,NH
2014-09-01,22,False,NH
2014-10-01,21,False,NH
2014-11-01,0,False,NH
2014-12-01,22,False,NH
2015-01-01,44,False,NH
2015-02-01,47,False,NH
2015-03-01,22,False,NH
2015-04-01,0,False,NH
2015-05-01,49,False,NH
2015-06-01,25,False,NH
2015-07-01,24,False,NH
2015-08-01,49,False,NH
2015-09-01,47,False,NH
2015-10-01,0,False,NH
2015-11-01,0,False,NH
2015-12-01,0,False,NH
2016-01-01,100,False,NH
2016-02-01,17,False,NH
2016-03-01,16,False,NH
2016-04-01,68,False,NH
2016-05-01,32,False,NH
2016-06-01,18,False,NH
2016-07-01,18,False,NH
2016-08-01,35,False,NH
2016-09-01,17,False,NH
2016-10-01,16,False,NH
2016-11-01,32,False,NH
2016-12-01,15,False,NH
2017-01-01,44,False,NH
2017-02-01,0,False,NH
2017-03-01,14,False,NH
2017-04-01,15,False,NH
2017-05-01,60,False,NH
2017-06-01,32,False,NH
2017-07-01,95,False,NH
2017-08-01,0,False,NH
2017-09-01,30,False,NH
2017-10-01,57,False,NH
2017-11-01,29,False,NH
2017-12-01,14,False,NH
2018-01-01,27,False,NH
2018-02-01,89,False,NH
2018-03-01,13,False,NH
2018-04-01,0,False,NH
2018-05-01,56,False,NH
2018-06-01,15,False,NH
2018-07-01,55,False,NH
2018-08-01,43,False,NH
2018-09-01,59,False,NH
2018-10-01,42,False,NH
2018-11-01,58,False,NH
2018-12-01,14,False,NH
2019-01-01,28,False,NH
2011-01-01,50,False,NJ
2011-02-01,99,False,NJ
2011-03-01,59,False,NJ
2011-04-01,41,False,NJ
2011-05-01,31,False,NJ
2011-06-01,30,False,NJ
2011-07-01,21,False,NJ
2011-08-01,58,False,NJ
2011-09-01,77,False,NJ
2011-10-01,47,False,NJ
2011-11-01,28,False,NJ
2011-12-01,45,False,NJ
2012-01-01,24,False,NJ
2012-02-01,52,False,NJ
2012-03-01,25,False,NJ
2012-04-01,43,False,NJ
2012-05-01,16,False,NJ
2012-06-01,42,False,NJ
2012-07-01,42,False,NJ
2012-08-01,41,False,NJ
2012-09-01,17,False,NJ
2012-10-01,31,False,NJ
2012-11-01,65,False,NJ
2012-12-01,14,False,NJ
2013-01-01,34,False,NJ
2013-02-01,65,False,NJ
2013-03-01,14,False,NJ
2013-04-01,23,False,NJ
2013-05-01,78,False,NJ
2013-06-01,29,False,NJ
2013-07-01,24,False,NJ
2013-08-01,61,False,NJ
2013-09-01,36,False,NJ
2013-10-01,68,False,NJ
2013-11-01,31,False,NJ
2013-12-01,12,False,NJ
2014-01-01,35,False,NJ
2014-02-01,45,False,NJ
2014-03-01,29,False,NJ
2014-04-01,51,False,NJ
2014-05-01,64,False,NJ
2014-06-01,42,False,NJ
2014-07-01,71,False,NJ
2014-08-01,29,False,NJ
2014-09-01,21,False,NJ
2014-10-01,47,False,NJ
2014-11-01,49,False,NJ
2014-12-01,29,False,NJ
2015-01-01,35,False,NJ
2015-02-01,29,False,NJ
2015-03-01,27,False,NJ
2015-04-01,43,False,NJ
2015-05-01,72,False,NJ
2015-06-01,29,False,NJ
2015-07-01,21,False,NJ
2015-08-01,21,False,NJ
2015-09-01,61,False,NJ
2015-10-01,19,False,NJ
2015-11-01,60,False,NJ
2015-12-01,32,False,NJ
2016-01-01,32,False,NJ
2016-02-01,61,False,NJ
2016-03-01,20,False,NJ
2016-04-01,21,False,NJ
2016-05-01,35,False,NJ
2016-06-01,11,False,NJ
2016-07-01,32,False,NJ
2016-08-01,17,False,NJ
2016-09-01,59,False,NJ
2016-10-01,21,False,NJ
2016-11-01,20,False,NJ
2016-12-01,29,False,NJ
2017-01-01,19,False,NJ
