date,cheap gym,isPartial,State
2015-06-21,0.0,False,CT
2015-06-28,0.0,False,CT
2015-07-05,0.0,False,CT
2015-07-12,82.0,False,CT
2015-07-19,0.0,False,CT
2015-07-26,0.0,False,CT
2015-08-02,0.0,False,CT
2015-08-09,0.0,False,CT
2015-08-16,0.0,False,CT
2015-08-23,0.0,False,CT
2015-08-30,0.0,False,CT
2015-09-06,0.0,False,CT
2015-09-13,0.0,False,CT
2015-09-20,0.0,False,CT
2015-09-27,0.0,False,CT
2015-10-04,0.0,False,CT
2015-10-11,72.0,False,CT
2015-10-18,0.0,False,CT
2015-10-25,0.0,False,CT
2015-11-01,0.0,False,CT
2015-11-08,0.0,False,CT
2015-11-15,0.0,False,CT
2015-11-22,0.0,False,CT
2015-11-29,0.0,False,CT
2015-12-06,0.0,False,CT
2015-12-13,0.0,False,CT
2015-12-20,79.0,False,CT
2015-12-27,0.0,False,CT
2016-01-03,52.0,False,CT
2016-01-10,0.0,False,CT
2016-01-17,0.0,False,CT
2016-01-24,0.0,False,CT
2016-01-31,0.0,False,CT
2016-02-07,0.0,False,CT
2016-02-14,0.0,False,CT
2016-02-21,0.0,False,CT
2016-02-28,0.0,False,CT
2016-03-06,0.0,False,CT
2016-03-13,0.0,False,CT
2016-03-20,0.0,False,CT
2016-03-27,0.0,False,CT
2016-04-03,0.0,False,CT
2016-04-10,0.0,False,CT
2016-04-17,0.0,False,CT
2016-04-24,0.0,False,CT
2016-05-01,0.0,False,CT
2016-05-08,0.0,False,CT
2016-05-15,0.0,False,CT
2016-05-22,0.0,False,CT
2016-05-29,0.0,False,CT
2016-06-05,0.0,False,CT
2016-06-12,0.0,False,CT
2016-06-19,57.0,False,CT
2016-06-26,0.0,False,CT
2016-07-03,58.0,False,CT
2016-07-10,0.0,False,CT
2016-07-17,0.0,False,CT
2016-07-24,0.0,False,CT
2016-07-31,0.0,False,CT
2016-08-07,0.0,False,CT
2016-08-14,0.0,False,CT
2016-08-21,0.0,False,CT
2016-08-28,0.0,False,CT
2016-09-04,0.0,False,CT
2016-09-11,0.0,False,CT
2016-09-18,0.0,False,CT
2016-09-25,0.0,False,CT
2016-10-02,0.0,False,CT
2016-10-09,51.0,False,CT
2016-10-16,0.0,False,CT
2016-10-23,0.0,False,CT
2016-10-30,0.0,False,CT
2016-11-06,0.0,False,CT
2016-11-13,0.0,False,CT
2016-11-20,0.0,False,CT
2016-11-27,46.0,False,CT
2016-12-04,0.0,False,CT
2016-12-11,0.0,False,CT
2016-12-18,0.0,False,CT
2016-12-25,0.0,False,CT
2017-01-01,0.0,False,CT
2017-01-08,0.0,False,CT
2017-01-15,49.0,False,CT
2017-01-22,47.0,False,CT
2017-01-29,47.0,False,CT
2017-02-05,0.0,False,CT
2017-02-12,47.0,False,CT
2017-02-19,47.0,False,CT
2017-02-26,44.0,False,CT
2017-03-05,0.0,False,CT
2017-03-12,0.0,False,CT
2017-03-19,0.0,False,CT
2017-03-26,0.0,False,CT
2017-04-02,0.0,False,CT
2017-04-09,0.0,False,CT
2017-04-16,0.0,False,CT
2017-04-23,0.0,False,CT
2017-04-30,0.0,False,CT
2017-05-07,0.0,False,CT
2017-05-14,0.0,False,CT
2017-05-21,0.0,False,CT
2017-05-28,0.0,False,CT
2017-06-04,100.0,False,CT
2017-06-11,0.0,False,CT
2017-06-18,51.0,False,CT
2017-06-25,0.0,False,CT
2017-07-02,0.0,False,CT
2017-07-09,0.0,False,CT
2017-07-16,0.0,False,CT
2017-07-23,53.0,False,CT
2017-07-30,0.0,False,CT
2017-08-06,0.0,False,CT
2017-08-13,0.0,False,CT
2017-08-20,0.0,False,CT
2017-08-27,0.0,False,CT
2017-09-03,0.0,False,CT
2017-09-10,0.0,False,CT
2017-09-17,0.0,False,CT
2017-09-24,0.0,False,CT
2017-10-01,0.0,False,CT
2017-10-08,0.0,False,CT
2017-10-15,0.0,False,CT
2017-10-22,0.0,False,CT
2017-10-29,0.0,False,CT
2017-11-05,46.0,False,CT
2017-11-12,0.0,False,CT
2017-11-19,0.0,False,CT
2017-11-26,0.0,False,CT
2017-12-03,44.0,False,CT
2017-12-10,0.0,False,CT
2017-12-17,0.0,False,CT
2017-12-24,0.0,False,CT
2017-12-31,0.0,False,CT
2018-01-07,0.0,False,CT
2018-01-14,89.0,False,CT
2018-01-21,0.0,False,CT
2018-01-28,0.0,False,CT
2018-02-04,0.0,False,CT
2018-02-11,0.0,False,CT
2018-02-18,0.0,False,CT
2018-02-25,0.0,False,CT
2018-03-04,0.0,False,CT
2018-03-11,0.0,False,CT
2018-03-18,0.0,False,CT
2018-03-25,0.0,False,CT
2018-04-01,0.0,False,CT
2018-04-08,0.0,False,CT
2018-04-15,0.0,False,CT
2018-04-22,0.0,False,CT
2018-04-29,0.0,False,CT
2018-05-06,0.0,False,CT
2018-05-13,0.0,False,CT
2018-05-20,0.0,False,CT
2018-05-27,0.0,False,CT
2018-06-03,0.0,False,CT
2018-06-10,0.0,False,CT
2018-06-17,0.0,False,CT
2018-06-24,48.0,False,CT
2018-07-01,0.0,False,CT
2018-07-08,0.0,False,CT
2018-07-15,49.0,False,CT
2018-07-22,46.0,False,CT
2018-07-29,0.0,False,CT
2018-08-05,0.0,False,CT
2018-08-12,0.0,False,CT
2018-08-19,50.0,False,CT
2018-08-26,0.0,False,CT
2018-09-02,0.0,False,CT
2018-09-09,0.0,False,CT
2018-09-16,0.0,False,CT
2018-09-23,0.0,False,CT
2018-09-30,0.0,False,CT
2018-10-07,0.0,False,CT
2018-10-14,0.0,False,CT
2018-10-21,0.0,False,CT
2018-10-28,0.0,False,CT
2018-11-04,0.0,False,CT
2018-11-11,0.0,False,CT
2018-11-18,0.0,False,CT
2018-11-25,0.0,False,CT
2018-12-02,0.0,False,CT
2018-12-09,0.0,False,CT
2018-12-16,45.0,False,CT
2018-12-23,51.0,False,CT
2018-12-30,0.0,False,CT
2015-01-04,0.0,False,FL
2015-01-11,0.0,False,FL
2015-01-18,0.0,False,FL
2015-01-25,0.0,False,FL
2015-02-01,0.0,False,FL
2015-02-08,27.0,False,FL
2015-02-15,28.0,False,FL
2015-02-22,54.0,False,FL
2015-03-01,28.0,False,FL
2015-03-08,0.0,False,FL
2015-03-15,28.0,False,FL
2015-03-22,31.0,False,FL
2015-03-29,29.0,False,FL
2015-04-05,0.0,False,FL
2015-04-12,55.0,False,FL
2015-04-19,0.0,False,FL
2015-04-26,28.0,False,FL
2015-05-03,0.0,False,FL
2015-05-10,0.0,False,FL
2015-05-17,0.0,False,FL
2015-05-24,31.0,False,FL
2015-05-31,61.0,False,FL
2015-06-07,0.0,False,FL
2015-06-14,31.0,False,FL
2015-06-21,0.0,False,FL
2015-06-28,28.0,False,FL
2015-07-05,28.0,False,FL
2015-07-12,0.0,False,FL
2015-07-19,27.0,False,FL
2015-07-26,26.0,False,FL
2015-08-02,27.0,False,FL
2015-08-09,0.0,False,FL
2015-08-16,53.0,False,FL
2015-08-23,26.0,False,FL
2015-08-30,26.0,False,FL
2015-09-06,0.0,False,FL
2015-09-13,26.0,False,FL
2015-09-20,26.0,False,FL
2015-09-27,0.0,False,FL
2015-10-04,0.0,False,FL
2015-10-11,0.0,False,FL
2015-10-18,26.0,False,FL
2015-10-25,26.0,False,FL
2015-11-01,0.0,False,FL
2015-11-08,0.0,False,FL
2015-11-15,0.0,False,FL
2015-11-22,0.0,False,FL
2015-11-29,24.0,False,FL
2015-12-06,24.0,False,FL
2015-12-13,0.0,False,FL
2015-12-20,0.0,False,FL
2015-12-27,44.0,False,FL
2016-01-03,55.0,False,FL
2016-01-10,72.0,False,FL
2016-01-17,37.0,False,FL
2016-01-24,36.0,False,FL
2016-01-31,18.0,False,FL
2016-02-07,18.0,False,FL
2016-02-14,0.0,False,FL
2016-02-21,0.0,False,FL
2016-02-28,0.0,False,FL
2016-03-06,18.0,False,FL
2016-03-13,36.0,False,FL
2016-03-20,38.0,False,FL
2016-03-27,0.0,False,FL
2016-04-03,56.0,False,FL
2016-04-10,0.0,False,FL
2016-04-17,0.0,False,FL
2016-04-24,19.0,False,FL
2016-05-01,38.0,False,FL
2016-05-08,59.0,False,FL
2016-05-15,39.0,False,FL
2016-05-22,0.0,False,FL
2016-05-29,59.0,False,FL
2016-06-05,57.0,False,FL
2016-06-12,19.0,False,FL
2016-06-19,19.0,False,FL
2016-06-26,19.0,False,FL
2016-07-03,20.0,False,FL
2016-07-10,20.0,False,FL
2016-07-17,59.0,False,FL
2016-07-24,0.0,False,FL
2016-07-31,41.0,False,FL
2016-08-07,0.0,False,FL
2016-08-14,0.0,False,FL
2016-08-21,0.0,False,FL
2016-08-28,0.0,False,FL
2016-09-04,19.0,False,FL
2016-09-11,0.0,False,FL
2016-09-18,0.0,False,FL
2016-09-25,0.0,False,FL
2016-10-02,0.0,False,FL
2016-10-09,19.0,False,FL
2016-10-16,19.0,False,FL
2016-10-23,0.0,False,FL
2016-10-30,19.0,False,FL
2016-11-06,18.0,False,FL
2016-11-13,19.0,False,FL
2016-11-20,57.0,False,FL
2016-11-27,34.0,False,FL
2016-12-04,17.0,False,FL
2016-12-11,18.0,False,FL
2016-12-18,38.0,False,FL
2016-12-25,18.0,False,FL
2017-01-01,0.0,False,FL
2017-01-08,33.0,False,FL
2017-01-15,0.0,False,FL
2017-01-22,65.0,False,FL
2017-01-29,0.0,False,FL
2017-02-05,33.0,False,FL
2017-02-12,32.0,False,FL
2017-02-19,32.0,False,FL
2017-02-26,47.0,False,FL
2017-03-05,31.0,False,FL
2017-03-12,32.0,False,FL
2017-03-19,0.0,False,FL
2017-03-26,33.0,False,FL
2017-04-02,0.0,False,FL
2017-04-09,0.0,False,FL
2017-04-16,34.0,False,FL
2017-04-23,17.0,False,FL
2017-04-30,17.0,False,FL
2017-05-07,0.0,False,FL
2017-05-14,18.0,False,FL
2017-05-21,54.0,False,FL
2017-05-28,0.0,False,FL
2017-06-04,0.0,False,FL
2017-06-11,36.0,False,FL
2017-06-18,35.0,False,FL
2017-06-25,18.0,False,FL
2017-07-02,19.0,False,FL
2017-07-09,36.0,False,FL
2017-07-16,0.0,False,FL
2017-07-23,71.0,False,FL
2017-07-30,52.0,False,FL
2017-08-06,0.0,False,FL
2017-08-13,0.0,False,FL
2017-08-20,34.0,False,FL
2017-08-27,0.0,False,FL
2017-09-03,66.0,False,FL
2017-09-10,0.0,False,FL
2017-09-17,0.0,False,FL
2017-09-24,34.0,False,FL
2017-10-01,49.0,False,FL
2017-10-08,0.0,False,FL
2017-10-15,52.0,False,FL
2017-10-22,51.0,False,FL
2017-10-29,0.0,False,FL
2017-11-05,16.0,False,FL
2017-11-12,17.0,False,FL
2017-11-19,0.0,False,FL
2017-11-26,96.0,False,FL
2017-12-03,48.0,False,FL
2017-12-10,0.0,False,FL
2017-12-17,51.0,False,FL
2017-12-24,54.0,False,FL
2017-12-31,50.0,False,FL
2018-01-07,16.0,False,FL
2018-01-14,65.0,False,FL
2018-01-21,16.0,False,FL
2018-01-28,32.0,False,FL
2018-02-04,32.0,False,FL
2018-02-11,48.0,False,FL
2018-02-18,31.0,False,FL
2018-02-25,0.0,False,FL
2018-03-04,16.0,False,FL
2018-03-11,16.0,False,FL
2018-03-18,32.0,False,FL
2018-03-25,0.0,False,FL
2018-04-01,0.0,False,FL
2018-04-08,47.0,False,FL
2018-04-15,0.0,False,FL
2018-04-22,16.0,False,FL
2018-04-29,16.0,False,FL
2018-05-06,0.0,False,FL
2018-05-13,32.0,False,FL
2018-05-20,50.0,False,FL
2018-05-27,50.0,False,FL
2018-06-03,0.0,False,FL
2018-06-10,63.0,False,FL
2018-06-17,16.0,False,FL
2018-06-24,51.0,False,FL
2018-07-01,100.0,False,FL
2018-07-08,32.0,False,FL
2018-07-15,33.0,False,FL
2018-07-22,0.0,False,FL
2018-07-29,0.0,False,FL
2018-08-05,17.0,False,FL
2018-08-12,17.0,False,FL
2018-08-19,0.0,False,FL
2018-08-26,0.0,False,FL
2018-09-02,0.0,False,FL
2018-09-09,0.0,False,FL
2018-09-16,16.0,False,FL
2018-09-23,0.0,False,FL
2018-09-30,0.0,False,FL
2018-10-07,16.0,False,FL
2018-10-14,17.0,False,FL
2018-10-21,17.0,False,FL
2018-10-28,0.0,False,FL
2018-11-04,16.0,False,FL
2018-11-11,16.0,False,FL
2018-11-18,68.0,False,FL
2018-11-25,32.0,False,FL
2018-12-02,16.0,False,FL
2018-12-09,0.0,False,FL
2018-12-16,16.0,False,FL
2018-12-23,17.0,False,FL
2018-12-30,49.0,False,FL
2015-01-04,0.0,False,GA
2015-01-11,41.0,False,GA
2015-01-18,0.0,False,GA
2015-01-25,0.0,False,GA
2015-02-01,38.0,False,GA
2015-02-08,0.0,False,GA
2015-02-15,0.0,False,GA
2015-02-22,38.0,False,GA
2015-03-01,0.0,False,GA
2015-03-08,0.0,False,GA
2015-03-15,41.0,False,GA
2015-03-22,90.0,False,GA
2015-03-29,84.0,False,GA
2015-04-05,0.0,False,GA
2015-04-12,0.0,False,GA
2015-04-19,0.0,False,GA
2015-04-26,0.0,False,GA
2015-05-03,42.0,False,GA
2015-05-10,0.0,False,GA
2015-05-17,45.0,False,GA
2015-05-24,0.0,False,GA
2015-05-31,46.0,False,GA
2015-06-07,46.0,False,GA
2015-06-14,47.0,False,GA
2015-06-21,42.0,False,GA
2015-06-28,0.0,False,GA
2015-07-05,40.0,False,GA
2015-07-12,39.0,False,GA
2015-07-19,0.0,False,GA
2015-07-26,0.0,False,GA
2015-08-02,0.0,False,GA
2015-08-09,0.0,False,GA
2015-08-16,0.0,False,GA
2015-08-23,37.0,False,GA
2015-08-30,0.0,False,GA
2015-09-06,38.0,False,GA
2015-09-13,0.0,False,GA
2015-09-20,0.0,False,GA
2015-09-27,0.0,False,GA
2015-10-04,0.0,False,GA
2015-10-11,0.0,False,GA
2015-10-18,0.0,False,GA
2015-10-25,0.0,False,GA
2015-11-01,0.0,False,GA
2015-11-08,0.0,False,GA
2015-11-15,73.0,False,GA
2015-11-22,0.0,False,GA
2015-11-29,35.0,False,GA
2015-12-06,0.0,False,GA
2015-12-13,73.0,False,GA
2015-12-20,0.0,False,GA
2015-12-27,0.0,False,GA
2016-01-03,66.0,False,GA
2016-01-10,0.0,False,GA
2016-01-17,0.0,False,GA
2016-01-24,32.0,False,GA
2016-01-31,31.0,False,GA
2016-02-07,0.0,False,GA
2016-02-14,0.0,False,GA
2016-02-21,0.0,False,GA
2016-02-28,0.0,False,GA
2016-03-06,31.0,False,GA
2016-03-13,30.0,False,GA
2016-03-20,30.0,False,GA
2016-03-27,29.0,False,GA
2016-04-03,0.0,False,GA
2016-04-10,0.0,False,GA
2016-04-17,0.0,False,GA
2016-04-24,0.0,False,GA
2016-05-01,0.0,False,GA
2016-05-08,0.0,False,GA
2016-05-15,0.0,False,GA
2016-05-22,67.0,False,GA
2016-05-29,100.0,False,GA
2016-06-05,0.0,False,GA
2016-06-12,0.0,False,GA
2016-06-19,0.0,False,GA
2016-06-26,0.0,False,GA
2016-07-03,34.0,False,GA
2016-07-10,67.0,False,GA
2016-07-17,0.0,False,GA
2016-07-24,66.0,False,GA
2016-07-31,33.0,False,GA
2016-08-07,34.0,False,GA
2016-08-14,0.0,False,GA
2016-08-21,67.0,False,GA
2016-08-28,0.0,False,GA
2016-09-04,32.0,False,GA
2016-09-11,31.0,False,GA
2016-09-18,0.0,False,GA
2016-09-25,0.0,False,GA
2016-10-02,0.0,False,GA
2016-10-09,32.0,False,GA
2016-10-16,0.0,False,GA
2016-10-23,31.0,False,GA
2016-10-30,31.0,False,GA
2016-11-06,0.0,False,GA
2016-11-13,0.0,False,GA
2016-11-20,0.0,False,GA
2016-11-27,0.0,False,GA
2016-12-04,29.0,False,GA
2016-12-11,0.0,False,GA
2016-12-18,0.0,False,GA
2016-12-25,0.0,False,GA
2017-01-01,30.0,False,GA
2017-01-08,29.0,False,GA
2017-01-15,0.0,False,GA
2017-01-22,0.0,False,GA
2017-01-29,28.0,False,GA
2017-02-05,0.0,False,GA
2017-02-12,0.0,False,GA
2017-02-19,55.0,False,GA
2017-02-26,26.0,False,GA
2017-03-05,27.0,False,GA
2017-03-12,53.0,False,GA
2017-03-19,55.0,False,GA
2017-03-26,0.0,False,GA
2017-04-02,0.0,False,GA
2017-04-09,0.0,False,GA
2017-04-16,28.0,False,GA
2017-04-23,0.0,False,GA
2017-04-30,29.0,False,GA
2017-05-07,30.0,False,GA
2017-05-14,0.0,False,GA
2017-05-21,63.0,False,GA
2017-05-28,0.0,False,GA
2017-06-04,0.0,False,GA
2017-06-11,32.0,False,GA
2017-06-18,61.0,False,GA
2017-06-25,66.0,False,GA
2017-07-02,34.0,False,GA
2017-07-09,0.0,False,GA
2017-07-16,0.0,False,GA
2017-07-23,32.0,False,GA
2017-07-30,0.0,False,GA
2017-08-06,60.0,False,GA
2017-08-13,30.0,False,GA
2017-08-20,30.0,False,GA
2017-08-27,0.0,False,GA
2017-09-03,30.0,False,GA
2017-09-10,0.0,False,GA
2017-09-17,0.0,False,GA
2017-09-24,31.0,False,GA
2017-10-01,0.0,False,GA
2017-10-08,29.0,False,GA
2017-10-15,30.0,False,GA
2017-10-22,0.0,False,GA
2017-10-29,29.0,False,GA
2017-11-05,0.0,False,GA
2017-11-12,28.0,False,GA
2017-11-19,0.0,False,GA
2017-11-26,0.0,False,GA
2017-12-03,27.0,False,GA
2017-12-10,29.0,False,GA
2017-12-17,60.0,False,GA
2017-12-24,0.0,False,GA
2017-12-31,29.0,False,GA
2018-01-07,0.0,False,GA
2018-01-14,0.0,False,GA
2018-01-21,28.0,False,GA
2018-01-28,55.0,False,GA
2018-02-04,54.0,False,GA
2018-02-11,55.0,False,GA
2018-02-18,0.0,False,GA
2018-02-25,0.0,False,GA
2018-03-04,0.0,False,GA
2018-03-11,0.0,False,GA
2018-03-18,27.0,False,GA
2018-03-25,28.0,False,GA
2018-04-01,30.0,False,GA
2018-04-08,0.0,False,GA
2018-04-15,0.0,False,GA
2018-04-22,0.0,False,GA
2018-04-29,0.0,False,GA
2018-05-06,0.0,False,GA
2018-05-13,0.0,False,GA
2018-05-20,0.0,False,GA
2018-05-27,67.0,False,GA
2018-06-03,0.0,False,GA
2018-06-10,29.0,False,GA
2018-06-17,0.0,False,GA
2018-06-24,0.0,False,GA
2018-07-01,0.0,False,GA
2018-07-08,29.0,False,GA
2018-07-15,29.0,False,GA
2018-07-22,0.0,False,GA
2018-07-29,0.0,False,GA
2018-08-05,28.0,False,GA
2018-08-12,28.0,False,GA
2018-08-19,0.0,False,GA
2018-08-26,0.0,False,GA
2018-09-02,0.0,False,GA
2018-09-09,26.0,False,GA
2018-09-16,27.0,False,GA
2018-09-23,0.0,False,GA
2018-09-30,56.0,False,GA
2018-10-07,0.0,False,GA
2018-10-14,0.0,False,GA
2018-10-21,0.0,False,GA
2018-10-28,29.0,False,GA
2018-11-04,26.0,False,GA
2018-11-11,28.0,False,GA
2018-11-18,0.0,False,GA
2018-11-25,0.0,False,GA
2018-12-02,0.0,False,GA
2018-12-09,29.0,False,GA
2018-12-16,0.0,False,GA
2018-12-23,34.0,False,GA
2018-12-30,33.0,False,GA
2015-01-04,26.0,False,IL
2015-01-11,52.0,False,IL
2015-01-18,0.0,False,IL
2015-01-25,100.0,False,IL
2015-02-01,0.0,False,IL
2015-02-08,0.0,False,IL
2015-02-15,26.0,False,IL
2015-02-22,0.0,False,IL
2015-03-01,0.0,False,IL
2015-03-08,27.0,False,IL
2015-03-15,0.0,False,IL
2015-03-22,0.0,False,IL
2015-03-29,0.0,False,IL
2015-04-05,0.0,False,IL
2015-04-12,0.0,False,IL
2015-04-19,0.0,False,IL
2015-04-26,0.0,False,IL
2015-05-03,0.0,False,IL
2015-05-10,26.0,False,IL
2015-05-17,0.0,False,IL
2015-05-24,0.0,False,IL
2015-05-31,82.0,False,IL
2015-06-07,57.0,False,IL
2015-06-14,0.0,False,IL
2015-06-21,0.0,False,IL
2015-06-28,0.0,False,IL
2015-07-05,44.0,False,IL
2015-07-12,0.0,False,IL
2015-07-19,22.0,False,IL
2015-07-26,22.0,False,IL
2015-08-02,0.0,False,IL
2015-08-09,0.0,False,IL
2015-08-16,21.0,False,IL
2015-08-23,0.0,False,IL
2015-08-30,20.0,False,IL
2015-09-06,0.0,False,IL
2015-09-13,0.0,False,IL
2015-09-20,0.0,False,IL
2015-09-27,0.0,False,IL
2015-10-04,0.0,False,IL
2015-10-11,0.0,False,IL
2015-10-18,0.0,False,IL
2015-10-25,22.0,False,IL
2015-11-01,0.0,False,IL
2015-11-08,0.0,False,IL
2015-11-15,0.0,False,IL
2015-11-22,0.0,False,IL
2015-11-29,22.0,False,IL
2015-12-06,66.0,False,IL
2015-12-13,0.0,False,IL
2015-12-20,0.0,False,IL
2015-12-27,73.0,False,IL
2016-01-03,55.0,False,IL
2016-01-10,0.0,False,IL
2016-01-17,18.0,False,IL
2016-01-24,18.0,False,IL
2016-01-31,52.0,False,IL
2016-02-07,0.0,False,IL
2016-02-14,0.0,False,IL
2016-02-21,52.0,False,IL
2016-02-28,35.0,False,IL
2016-03-06,35.0,False,IL
2016-03-13,52.0,False,IL
2016-03-20,18.0,False,IL
2016-03-27,0.0,False,IL
2016-04-03,0.0,False,IL
2016-04-10,18.0,False,IL
2016-04-17,18.0,False,IL
2016-04-24,17.0,False,IL
2016-05-01,0.0,False,IL
2016-05-08,17.0,False,IL
2016-05-15,0.0,False,IL
2016-05-22,17.0,False,IL
2016-05-29,0.0,False,IL
2016-06-05,0.0,False,IL
2016-06-12,0.0,False,IL
2016-06-19,35.0,False,IL
2016-06-26,37.0,False,IL
2016-07-03,0.0,False,IL
2016-07-10,18.0,False,IL
2016-07-17,0.0,False,IL
2016-07-24,36.0,False,IL
2016-07-31,0.0,False,IL
2016-08-07,0.0,False,IL
2016-08-14,0.0,False,IL
2016-08-21,0.0,False,IL
2016-08-28,19.0,False,IL
2016-09-04,19.0,False,IL
2016-09-11,54.0,False,IL
2016-09-18,18.0,False,IL
2016-09-25,0.0,False,IL
2016-10-02,17.0,False,IL
2016-10-09,0.0,False,IL
2016-10-16,0.0,False,IL
2016-10-23,17.0,False,IL
2016-10-30,16.0,False,IL
2016-11-06,65.0,False,IL
2016-11-13,0.0,False,IL
2016-11-20,0.0,False,IL
2016-11-27,32.0,False,IL
2016-12-04,16.0,False,IL
2016-12-11,17.0,False,IL
2016-12-18,0.0,False,IL
2016-12-25,55.0,False,IL
2017-01-01,69.0,False,IL
2017-01-08,50.0,False,IL
2017-01-15,33.0,False,IL
2017-01-22,32.0,False,IL
2017-01-29,0.0,False,IL
2017-02-05,16.0,False,IL
2017-02-12,17.0,False,IL
2017-02-19,33.0,False,IL
2017-02-26,0.0,False,IL
2017-03-05,47.0,False,IL
2017-03-12,0.0,False,IL
2017-03-19,16.0,False,IL
2017-03-26,34.0,False,IL
2017-04-02,16.0,False,IL
2017-04-09,34.0,False,IL
2017-04-16,33.0,False,IL
2017-04-23,16.0,False,IL
2017-04-30,0.0,False,IL
2017-05-07,17.0,False,IL
2017-05-14,17.0,False,IL
2017-05-21,53.0,False,IL
2017-05-28,19.0,False,IL
2017-06-04,0.0,False,IL
2017-06-11,0.0,False,IL
2017-06-18,17.0,False,IL
2017-06-25,0.0,False,IL
2017-07-02,19.0,False,IL
2017-07-09,18.0,False,IL
2017-07-16,36.0,False,IL
2017-07-23,0.0,False,IL
2017-07-30,18.0,False,IL
2017-08-06,0.0,False,IL
2017-08-13,18.0,False,IL
2017-08-20,0.0,False,IL
2017-08-27,35.0,False,IL
2017-09-03,0.0,False,IL
2017-09-10,33.0,False,IL
2017-09-17,17.0,False,IL
2017-09-24,0.0,False,IL
2017-10-01,0.0,False,IL
2017-10-08,0.0,False,IL
2017-10-15,49.0,False,IL
2017-10-22,0.0,False,IL
2017-10-29,17.0,False,IL
2017-11-05,0.0,False,IL
2017-11-12,0.0,False,IL
2017-11-19,18.0,False,IL
2017-11-26,16.0,False,IL
2017-12-03,17.0,False,IL
2017-12-10,0.0,False,IL
2017-12-17,35.0,False,IL
2017-12-24,0.0,False,IL
2017-12-31,18.0,False,IL
2018-01-07,33.0,False,IL
2018-01-14,17.0,False,IL
2018-01-21,16.0,False,IL
2018-01-28,49.0,False,IL
2018-02-04,16.0,False,IL
2018-02-11,16.0,False,IL
2018-02-18,16.0,False,IL
2018-02-25,16.0,False,IL
2018-03-04,0.0,False,IL
2018-03-11,0.0,False,IL
2018-03-18,0.0,False,IL
2018-03-25,0.0,False,IL
2018-04-01,0.0,False,IL
2018-04-08,0.0,False,IL
2018-04-15,82.0,False,IL
2018-04-22,33.0,False,IL
2018-04-29,0.0,False,IL
2018-05-06,0.0,False,IL
2018-05-13,33.0,False,IL
2018-05-20,0.0,False,IL
2018-05-27,0.0,False,IL
2018-06-03,34.0,False,IL
2018-06-10,17.0,False,IL
2018-06-17,17.0,False,IL
2018-06-24,0.0,False,IL
2018-07-01,0.0,False,IL
2018-07-08,35.0,False,IL
2018-07-15,53.0,False,IL
2018-07-22,54.0,False,IL
2018-07-29,0.0,False,IL
2018-08-05,0.0,False,IL
2018-08-12,18.0,False,IL
2018-08-19,18.0,False,IL
2018-08-26,34.0,False,IL
2018-09-02,34.0,False,IL
2018-09-09,0.0,False,IL
2018-09-16,0.0,False,IL
2018-09-23,0.0,False,IL
2018-09-30,16.0,False,IL
2018-10-07,0.0,False,IL
2018-10-14,0.0,False,IL
2018-10-21,17.0,False,IL
2018-10-28,0.0,False,IL
2018-11-04,0.0,False,IL
2018-11-11,17.0,False,IL
2018-11-18,18.0,False,IL
2018-11-25,0.0,False,IL
2018-12-02,17.0,False,IL
2018-12-09,0.0,False,IL
2018-12-16,51.0,False,IL
2018-12-23,0.0,False,IL
2018-12-30,0.0,False,IL
2015-01-04,83.0,False,IN
2015-01-11,0.0,False,IN
2015-01-18,84.0,False,IN
2015-01-25,0.0,False,IN
2015-02-01,0.0,False,IN
2015-02-08,0.0,False,IN
2015-02-15,0.0,False,IN
2015-02-22,0.0,False,IN
2015-03-01,83.0,False,IN
2015-03-08,0.0,False,IN
2015-03-15,0.0,False,IN
2015-03-22,0.0,False,IN
2015-03-29,0.0,False,IN
2015-04-05,0.0,False,IN
2015-04-12,85.0,False,IN
2015-04-19,0.0,False,IN
2015-04-26,0.0,False,IN
2015-05-03,0.0,False,IN
2015-05-10,0.0,False,IN
2015-05-17,0.0,False,IN
2015-05-24,0.0,False,IN
2015-05-31,0.0,False,IN
2015-06-07,0.0,False,IN
2015-06-14,0.0,False,IN
2015-06-21,0.0,False,IN
2015-06-28,100.0,False,IN
2015-07-05,0.0,False,IN
2015-07-12,0.0,False,IN
2015-07-19,0.0,False,IN
2015-07-26,0.0,False,IN
2015-08-02,0.0,False,IN
2015-08-09,0.0,False,IN
2015-08-16,0.0,False,IN
2015-08-23,0.0,False,IN
2015-08-30,0.0,False,IN
2015-09-06,0.0,False,IN
2015-09-13,0.0,False,IN
2015-09-20,0.0,False,IN
2015-09-27,0.0,False,IN
2015-10-04,0.0,False,IN
2015-10-11,0.0,False,IN
2015-10-18,0.0,False,IN
2015-10-25,0.0,False,IN
2015-11-01,0.0,False,IN
2015-11-08,0.0,False,IN
2015-11-15,0.0,False,IN
2015-11-22,0.0,False,IN
2015-11-29,0.0,False,IN
2015-12-06,72.0,False,IN
2015-12-13,0.0,False,IN
2015-12-20,96.0,False,IN
2015-12-27,0.0,False,IN
2016-01-03,0.0,False,IN
2016-01-10,0.0,False,IN
2016-01-17,0.0,False,IN
2016-01-24,0.0,False,IN
2016-01-31,51.0,False,IN
2016-02-07,0.0,False,IN
2016-02-14,0.0,False,IN
2016-02-21,0.0,False,IN
2016-02-28,0.0,False,IN
2016-03-06,0.0,False,IN
